Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Source_Type,PM25_Filled,SO2_Filled,NOx_Filled,Exceedance_Flag,Sector,Latitude,Longitude,Exceed_PM25,Exceed_SO2,Exceed_NOx,Any_Exceedance,AQI_PM25,AQI_SO2,AQI_NOx,AQI_Overall,AQI_Category,Load_PM25_kg_day,Load_SO2_kg_day,Load_NOx_kg_day,PM25_24h_avg,PM25_24h_p95,SO2_24h_avg,SO2_24h_p95,NOx_24h_avg,NOx_24h_p95,Wind_Contribution_Score,Health_Risk_Score,Date,Hour,DayOfWeek,Location_ID,Wind_Speed_kmh,Wind_Dir_deg,Temp_C,Humidity_RH
E20919,LOC-MUM-01,A-01,,2025-01-22 18:45:00,91.37,203.33,1.08,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,19.0761,72.8782,True,True,False,True,205.2,141.7,1.4,205.2,Poor,,,,127.9884025090817,273.8,136.91052828700967,275.7,125.4812443778111,267.0,0.51,51.3,2025-01-22,18.0,Wednesday,LOC-MUM-01,5.1,267.0,21.7,64.1
E20920,LOC-BLR-01,A-01,,2025-01-22 18:45:00,199.5,125.0,267.0,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,12.9716,77.5953,True,True,True,True,361.5,115.8,287.1,361.5,Very Poor,,,,133.93306455166336,273.8,140.60989861853832,275.7,151.1240736984449,267.0,0.722,90.375,2025-01-22,18.0,Wednesday,LOC-BLR-01,1.8,238.0,17.7,46.3
E20921,PL-01,S-01,2113.5,2025-01-22 19:00:00,116.08,61.05125,72.25,ug/m3,OK,Stack,False,True,False,OK,Cement,13.0829,80.2704,False,False,False,False,287.0,76.7,90.5,287.0,Poor,0.00588804192,0.003096763605,0.003664809,139.936625,273.8,144.72484635416666,275.7,136.781125,267.0,0.0,71.75,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20922,,,,,,,,ug/m3,GAP_FILLED,Unknown,False,False,False,OK,,,,False,False,False,False,,,,,Unknown,,,,,,,,,,0.0,,,,,,,,,
E20923,PL-02,S-01,2132.9,2025-01-22 19:00:00,101.35,179.05,158.525,ug/m3,FAULT,Stack,True,False,True,OK,Steel,19.0762,72.8775,False,False,False,False,238.2,133.7,178.7,238.2,Poor,0.00518806596,0.009165497880000002,0.008114831340000002,132.12996354166665,273.8,120.01475260416667,275.7,171.78013132440478,267.0,0.0,59.55,2025-01-22,19.0,Wednesday,LOC-MUM-01,5.1,193.0,22.1,72.8
E20924,PL-03,S-01,3789.6,2025-01-22 19:00:00,167.64,153.73,154.45,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Power,12.9723,77.595,True,False,False,True,337.2,125.3,174.7,337.2,Very Poor,0.015246925055999998,0.013981804991999998,0.01404728928,162.9700851521164,273.8,163.06336458333334,275.7,137.8152628968254,267.0,0.0,84.3,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20925,PL-03,S-02,4331.8,2025-01-22 19:00:00,169.9,45.7,229.1,ug/m3,MAINT,Stack,False,False,False,EXCEEDANCE,Power,12.9719,77.5954,True,False,False,True,339.0,57.9,249.6,339.0,Very Poor,0.01766334768,0.00475111824,0.02381796912,145.84448581560284,273.8,145.85833333333335,275.7,176.19925784157363,267.0,0.0,84.75,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20926,PL-03,S-03,3070.7,2025-01-22 19:00:00,163.56,60.3,105.54,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Power,12.9711,77.5948,True,False,False,True,334.1,75.8,126.2,334.1,Very Poor,0.012053848607999998,0.00444391704,0.007777960272,176.46389583333334,273.8,149.17096064814817,275.7,158.14476842105265,267.0,0.0,83.525,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20927,LOC-DEL-01,A-01,,2025-01-22 19:00:00,242.7,0.9,126.2,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6138,77.2086,True,False,True,True,394.4,1.1,146.7,394.4,Very Poor,,,,134.65826650300056,273.8,129.98701121794872,275.7,139.05729419703104,267.0,0.066,98.6,2025-01-22,19.0,Wednesday,LOC-DEL-01,5.8,266.0,8.9,68.2
E20928,LOC-DEL-02,A-02,0.0,2025-01-22 19:00:00,110.2,34.44,196.77,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,28.6201,77.2152,True,False,True,True,267.6,43.0,217.5,267.6,Poor,,,,143.21308035714287,273.8,138.38875304383114,275.7,148.41609523809524,267.0,0.066,66.9,2025-01-22,19.0,Wednesday,LOC-DEL-01,5.8,266.0,8.9,68.2
E20929,LOC-MUM-01,A-01,,2025-01-22 19:00:00,169.61,133.73,28.73,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,19.0752,72.8781,True,True,False,True,338.7,118.7,35.9,338.7,Very Poor,,,,128.52817778998056,273.8,137.49547210723438,275.7,125.47561219390303,267.0,0.645,84.675,2025-01-22,19.0,Wednesday,LOC-MUM-01,5.1,193.0,22.1,72.8
E20930,LOC-BLR-01,A-01,0.0,2025-01-22 19:00:00,55.9,147.6,267.0,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,12.9718,77.5941,False,True,True,True,93.3,123.3,287.1,287.1,Poor,,,,132.45890724829258,273.8,140.88830770944742,275.7,153.0206254225828,267.0,0.502,23.325,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20931,PL-01,S-01,4897.1,2025-01-22 19:15:00,70.88,56.37,145.98,ug/m3,OK,Stack,False,False,False,OK,Cement,13.0823,80.2716,False,False,False,False,136.7,71.0,166.3,166.3,Moderate,0.008330554752,0.006625188648,0.017157087792,139.12162500000002,273.8,143.40026302083334,275.7,136.52279166666668,267.0,0.0,34.175,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20932,PL-01,S-02,2159.4,2025-01-22 19:15:00,273.8,275.7,267.0,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Cement,13.0837,80.2709,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.014189849280000002,0.014288317919999998,0.013837435200000001,139.30784722222222,273.8,145.5329513888889,275.7,139.10162799873737,267.0,0.0,125.0,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20933,PL-02,S-01,4306.5,2025-01-22 19:15:00,84.95,93.24,169.98874999999998,ug/m3,OK,Stack,False,False,True,OK,Steel,19.0761,72.8772,False,False,False,False,183.3,105.3,190.1,190.1,Moderate,0.008780092199999999,0.009636913439999999,0.017569357244999997,130.99798437500002,273.8,120.02266927083332,275.7,173.08157663690474,267.0,0.0,45.825,2025-01-22,19.0,Wednesday,LOC-MUM-01,5.1,193.0,22.1,72.8
E20934,PL-03,S-01,1522.0,2025-01-22 19:15:00,128.27,164.64,83.09,ug/m3,OK,Stack,False,False,False,OK,Power,12.9718,77.5942,False,False,False,False,307.2,128.9,104.0,307.2,Very Poor,0.004685446560000001,0.00601396992,0.0030351115200000006,156.40657820767197,273.8,163.50846875,275.7,137.51692956349206,267.0,0.0,76.8,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20935,PL-03,S-02,3302.7,2025-01-22 19:15:00,161.8,225.8,126.5,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Power,12.9713,77.5958,True,True,False,True,332.8,149.1,147.0,332.8,Very Poor,0.01282504464,0.01789799184,0.010026997199999999,146.99342198581562,273.8,147.424649122807,275.7,176.3792578415736,267.0,0.0,83.2,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20936,PL-03,S-03,1701.9,2025-01-22 19:15:00,148.81,92.18,108.22,ug/m3,OK,Stack,False,False,False,OK,Power,12.9709,77.5945,False,False,False,False,322.9,105.0,128.9,322.9,Very Poor,0.006078233736,0.003765147408000001,0.004420310832,176.3999375,273.8,147.8746064814815,275.7,157.23287368421052,267.0,0.0,80.725,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20937,LOC-DEL-01,A-01,,2025-01-22 19:15:00,113.3,275.7,110.3,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,28.6133,77.2086,True,True,True,True,277.8,165.6,130.9,277.8,Poor,,,,135.12954309874522,273.8,131.32659455128206,275.7,139.18571524966262,267.0,0.066,69.45,2025-01-22,19.0,Wednesday,LOC-DEL-01,5.8,266.0,8.9,68.2
E20938,LOC-DEL-02,A-02,,2025-01-22 19:15:00,198.38,157.47,110.91,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,28.6198,77.2149,True,True,True,True,360.7,126.5,131.5,360.7,Very Poor,,,,142.42745535714286,273.8,137.15719054383118,275.7,146.79015773809525,267.0,0.066,90.175,2025-01-22,19.0,Wednesday,LOC-DEL-01,5.8,266.0,8.9,68.2
E20939,LOC-MUM-01,A-01,,2025-01-22 19:15:00,146.86,88.24,185.69,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,19.075,72.8777,True,True,True,True,321.4,103.7,206.5,321.4,Very Poor,,,,129.46885194728395,273.8,136.6362586240883,275.7,126.90526736631683,267.0,0.856,80.35,2025-01-22,19.0,Wednesday,LOC-MUM-01,5.1,193.0,22.1,72.8
E20940,LOC-BLR-01,A-01,0.0,2025-01-22 19:15:00,109.7,170.7,214.6,ug/m3,OK,Ambient,True,False,False,EXCEEDANCE,City,12.9725,77.5951,True,True,True,True,265.9,130.9,235.2,265.9,Poor,,,,132.77014320334874,273.8,141.8223986185383,275.7,155.47809668695064,267.0,0.479,66.475,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20941,,,,,,,,ug/m3,GAP_FILLED,Unknown,False,False,False,OK,,,,False,False,False,False,,,,,Unknown,,,,,,,,,,0.0,,,,,,,,,
E20942,PL-01,S-02,3270.6,2025-01-22 19:30:00,202.76,232.86,92.55,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Cement,13.0832,80.2712,True,True,False,True,364.0,151.4,113.3,364.0,Very Poor,0.015915524543999998,0.018278205984,0.007264656719999998,140.62326388888889,273.8,147.29847222222222,275.7,138.3937113320707,267.0,0.0,91.0,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20943,PL-02,S-01,1222.2,2025-01-22 19:30:00,181.52,36.57,181.4525,ug/m3,MAINT,Stack,False,False,True,EXCEEDANCE,Steel,19.0766,72.8768,True,False,False,True,347.8,45.7,202.3,347.8,Very Poor,0.005324489856000001,0.001072700496,0.005322509892,131.34319270833333,273.8,119.39569010416666,275.7,172.45587351190477,267.0,0.0,86.95,2025-01-22,19.0,Wednesday,LOC-MUM-01,5.1,193.0,22.1,72.8
E20944,PL-03,S-01,4727.2,2025-01-22 19:30:00,121.55,34.36,23.91,ug/m3,OK,Stack,False,False,False,OK,Power,12.9713,77.5955,False,False,False,False,302.1,43.0,29.9,302.1,Very Poor,0.013790187839999997,0.003898238208,0.002712656448,156.2977240410053,273.8,162.00940625,275.7,136.52067956349205,267.0,0.0,75.525,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20945,PL-03,S-02,1698.5,2025-01-22 19:30:00,241.8,131.8,101.9,ug/m3,MAINT,Stack,False,False,False,EXCEEDANCE,Power,12.9729,77.5943,True,False,False,True,393.8,118.1,122.6,393.8,Very Poor,0.009856735200000001,0.0053726952,0.0041538516,148.01044326241134,273.8,148.30043859649123,275.7,174.91294205209996,267.0,0.0,98.45,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20946,PL-03,S-03,3173.7,2025-01-22 19:30:00,234.95,105.99,2.48,ug/m3,MAINT,Stack,False,True,False,EXCEEDANCE,Power,12.9722,77.5957,True,False,False,True,388.5,109.5,3.1,388.5,Very Poor,0.017895859559999998,0.008073131112,0.000188898624,176.92389583333332,273.8,147.7627314814815,275.7,157.23287368421052,267.0,0.0,97.125,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20947,LOC-DEL-01,A-01,0.0,2025-01-22 19:30:00,273.8,275.7,267.0,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,28.6146,77.2095,True,True,True,True,500.0,165.6,287.1,500.0,Severe,,,,135.6731601200218,273.8,132.77763621794873,275.7,140.15518893387315,267.0,0.066,125.0,2025-01-22,19.0,Wednesday,LOC-DEL-01,5.8,266.0,8.9,68.2
E20948,LOC-DEL-02,A-02,,2025-01-22 19:30:00,273.8,275.7,,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6198,77.2159,True,True,False,True,500.0,165.6,,500.0,Severe,,,,145.1217261904762,273.8,138.78541971049782,275.7,146.52247518796992,267.0,0.065,125.0,2025-01-22,19.0,Wednesday,LOC-DEL-01,5.8,266.0,8.9,68.2
E20949,LOC-MUM-01,A-01,,2025-01-22 19:30:00,154.41,189.71,171.18,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,19.076,72.8774,True,True,True,True,327.1,137.2,191.3,327.1,Very Poor,,,,131.03750363267721,273.8,138.47704514094224,275.7,127.79929035482259,267.0,0.662,81.775,2025-01-22,19.0,Wednesday,LOC-MUM-01,5.1,193.0,22.1,72.8
E20950,LOC-BLR-01,A-01,0.0,2025-01-22 19:30:00,159.2,144.3,197.75,ug/m3,MAINT,Ambient,False,False,True,EXCEEDANCE,City,12.9709,77.5943,True,True,True,True,330.8,122.2,218.5,330.8,Very Poor,,,,133.25216567525888,273.8,142.02353498217468,275.7,156.42809668695065,267.0,0.906,82.7,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20951,PL-01,S-01,2425.1,2025-01-22 19:45:00,0.49,66.435,1.96,ug/m3,OK,Stack,False,True,False,OK,Cement,13.0819,80.2716,False,False,False,False,0.8,83.3,2.5,83.3,Satisfactory,2.8519176e-05,0.0038666764440000003,0.000114076704,137.87058333333334,273.8,143.16500260416666,275.7,136.12445833333334,267.0,0.0,0.2,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20952,PL-01,S-02,4865.7,2025-01-22 19:45:00,167.35,95.61,232.24,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Cement,13.0822,80.2709,True,False,False,True,337.0,106.1,252.7,337.0,Very Poor,0.019542597479999996,0.011165029848,0.027120244032,142.20920138888889,273.8,146.05805555555557,275.7,139.67444049873737,267.0,0.0,84.25,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20953,PL-02,S-01,3096.3,2025-01-22 19:45:00,136.29,70.38,143.24,ug/m3,FAULT,Stack,False,False,False,OK,Steel,19.0759,72.878,False,False,False,False,313.3,88.2,163.6,313.3,Very Poor,0.010127873448,0.005230022256,0.010644336288000001,131.509859375,273.8,119.79746093749999,275.7,173.01441517857143,267.0,0.0,78.325,2025-01-22,19.0,Wednesday,LOC-MUM-01,5.1,193.0,22.1,72.8
E20954,PL-03,S-01,2275.3,2025-01-22 19:45:00,83.0,74.91,90.73,ug/m3,OK,Stack,False,False,False,OK,Power,12.9716,77.5946,False,False,False,False,176.8,93.7,111.5,176.8,Moderate,0.004532397600000001,0.004090625352,0.004954511256,133.49564070767198,273.8,159.91784375,275.7,134.68453373015873,267.0,0.0,44.2,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20955,PL-03,S-02,4065.7,2025-01-22 19:45:00,273.8,275.7,267.0,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Power,12.973,77.5959,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.026716527839999997,0.026901923759999998,0.026053005599999998,150.41682624113474,273.8,149.584649122807,275.7,175.2431812865497,267.0,0.0,125.0,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20956,PL-03,S-03,2149.6,2025-01-22 19:45:00,58.02,119.8,107.82,ug/m3,OK,Stack,False,False,False,OK,Power,12.9723,77.5958,False,False,False,False,96.8,114.1,128.5,128.5,Moderate,0.002993275008,0.0061805299199999995,0.005562476927999999,174.70441666666667,273.8,147.78023148148148,275.7,158.34171578947368,267.0,0.0,24.2,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20957,LOC-DEL-01,A-01,,2025-01-22 19:45:00,188.9,137.7,97.7,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,28.6145,77.2082,True,True,True,True,353.4,120.0,118.4,353.4,Very Poor,,,,136.6229473540644,273.8,132.91096955128205,275.7,139.2162415654521,267.0,0.066,88.35,2025-01-22,19.0,Wednesday,LOC-DEL-01,5.8,266.0,8.9,68.2
E20958,LOC-DEL-02,A-02,,2025-01-22 19:45:00,126.77,77.58,119.49,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6205,77.2147,True,False,True,True,306.1,97.0,140.0,306.1,Very Poor,,,,144.20865327380952,273.8,138.62448221049783,275.7,146.09394887218045,267.0,0.066,76.525,2025-01-22,19.0,Wednesday,LOC-DEL-01,5.8,266.0,8.9,68.2
E20959,LOC-MUM-01,A-01,0.0,2025-01-22 19:45:00,156.08,184.71,123.82,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,19.0761,72.8773,True,True,True,True,328.4,135.5,144.3,328.4,Very Poor,,,,132.39132385739632,273.8,137.45468559038042,275.7,127.78009495252374,267.0,0.454,82.1,2025-01-22,19.0,Wednesday,LOC-MUM-01,5.1,193.0,22.1,72.8
E20960,LOC-BLR-01,A-01,,2025-01-22 19:45:00,0.3,46.4,180.9,ug/m3,OK,Ambient,False,False,True,EXCEEDANCE,City,12.9717,77.5944,False,False,True,True,0.5,58.7,201.8,201.8,Poor,,,,131.73755893368582,273.8,140.73717134581105,275.7,157.39591277890466,267.0,0.573,0.125,2025-01-22,19.0,Wednesday,LOC-BLR-01,5.0,221.0,17.3,45.8
E20961,PL-01,S-01,4299.5,2025-01-22 20:00:00,144.71,122.16,154.9,ug/m3,MAINT,Stack,False,False,False,OK,Cement,13.0829,80.271,False,False,False,False,319.8,114.9,175.1,319.8,Very Poor,0.014932335480000001,0.012605446080000002,0.0159838212,137.746,273.8,143.5745859375,275.7,136.3551875,267.0,0.0,79.95,2025-01-22,20.0,Wednesday,LOC-BLR-01,3.1,116.0,15.2,65.5
E20962,,,,,,,,ug/m3,GAP_FILLED,Unknown,False,False,False,OK,,,,False,False,False,False,,,,,Unknown,,,,,,,,,,0.0,,,,,,,,,
E20963,PL-02,S-01,1198.6,2025-01-22 20:00:00,114.608,101.24,204.38,ug/m3,OK,Stack,True,False,False,OK,Steel,19.076,72.8777,False,False,False,False,282.1,108.0,225.1,282.1,Poor,0.0032968595712,0.0029123103359999995,0.005879276831999999,130.82275520833335,273.8,119.24589843749999,275.7,173.96181101190476,267.0,0.0,70.525,2025-01-22,20.0,Wednesday,LOC-MUM-01,2.9,172.0,17.6,72.9
E20964,PL-03,S-01,4033.3,2025-01-22 20:00:00,1.55,79.64,117.91,ug/m3,FAULT,Stack,False,False,True,OK,Power,12.9707,77.5945,False,False,False,False,2.6,99.6,138.5,138.5,Moderate,0.00015003876000000001,0.007709088288,0.011413593672,132.0402240410053,273.8,159.69346875,275.7,134.24609623015874,267.0,0.0,0.65,2025-01-22,20.0,Wednesday,LOC-BLR-01,3.1,116.0,15.2,65.5
E20965,PL-03,S-02,1707.1,2025-01-22 20:00:00,273.8,275.7,114.46,ug/m3,MAINT,Stack,False,False,True,EXCEEDANCE,Power,12.9716,77.5957,True,True,False,True,500.0,165.6,135.1,500.0,Severe,0.01121769552,0.01129553928,0.004689471983999999,151.48491134751774,273.8,150.61412280701754,275.7,174.96697076023392,267.0,0.0,125.0,2025-01-22,20.0,Wednesday,LOC-BLR-01,3.1,116.0,15.2,65.5
E20966,PL-03,S-03,3151.9,2025-01-22 20:00:00,128.32,178.12,61.88,ug/m3,FAULT,Stack,False,False,False,OK,Power,12.9714,77.595,False,False,False,False,307.3,133.4,77.7,307.3,Very Poor,0.009706843392000002,0.013473994272000002,0.004680949728,174.16295833333334,273.8,148.53418981481482,275.7,158.68876842105263,267.0,0.0,76.825,2025-01-22,20.0,Wednesday,LOC-BLR-01,3.1,116.0,15.2,65.5
E20967,LOC-DEL-01,A-01,,2025-01-22 20:00:00,14.9,129.23999999999998,112.0,ug/m3,FAULT,Ambient,False,True,False,EXCEEDANCE,City,28.613,77.2081,False,True,True,True,24.8,117.2,132.6,132.6,Moderate,,,,133.86869203491543,273.8,131.38534455128206,275.7,137.58466261808366,267.0,0.51,6.2,2025-01-22,20.0,Wednesday,LOC-DEL-01,0.5,306.0,7.0,72.1
E20968,LOC-DEL-02,A-02,0.0,2025-01-22 20:00:00,173.99818181818182,275.7,267.0,ug/m3,FAULT,Ambient,True,False,False,EXCEEDANCE,City,28.6203,77.215,True,True,True,True,342.1,165.6,287.1,342.1,Very Poor,,,,144.08717600108224,273.8,139.9202113771645,275.7,147.9932120300752,267.0,0.51,85.525,2025-01-22,20.0,Wednesday,LOC-DEL-01,0.5,306.0,7.0,72.1
E20969,LOC-MUM-01,A-01,,2025-01-22 20:00:00,27.25,44.61,14.8,ug/m3,OK,Ambient,False,False,False,OK,City,19.0769,72.8771,False,False,False,False,45.4,56.5,18.5,56.5,Satisfactory,,,,132.15446992481205,273.8,136.05682042184114,275.7,125.97595702148926,267.0,0.0,11.35,2025-01-22,20.0,Wednesday,LOC-MUM-01,2.9,172.0,17.6,72.9
E20970,LOC-BLR-01,A-01,0.0,2025-01-22 20:00:00,203.6,210.5,173.5,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,12.9715,77.5956,True,True,True,True,364.6,144.0,193.6,364.6,Very Poor,,,,133.01733421458474,273.8,141.21558043672013,275.7,158.2924645030426,267.0,0.703,91.15,2025-01-22,20.0,Wednesday,LOC-BLR-01,3.1,116.0,15.2,65.5
E20971,PL-01,S-01,3751.1,2025-01-22 20:15:00,156.18,204.71,136.86,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Cement,13.0836,80.2701,True,True,False,True,328.5,142.1,157.2,328.5,Very Poor,0.014060323152000002,0.018429304344,0.012321013104,139.0644375,273.8,143.73698177083335,275.7,136.9955,267.0,0.0,82.125,2025-01-22,20.0,Wednesday,LOC-BLR-01,3.1,116.0,15.2,65.5
E20972,PL-01,S-02,2663.3,2025-01-22 20:15:00,53.57,124.59,188.67,ug/m3,MAINT,Stack,False,False,False,OK,Cement,13.0821,80.2702,False,False,False,False,89.5,115.7,209.5,209.5,Poor,0.003424151544,0.007963693128,0.012059635463999999,142.60993055555556,273.8,145.7671875,275.7,139.4087113320707,267.0,0.0,22.375,2025-01-22,20.0,Wednesday,LOC-BLR-01,3.1,116.0,15.2,65.5
E20973,PL-02,S-01,3516.7,2025-01-22 20:15:00,64.38,67.71,109.33,ug/m3,FAULT,Stack,False,False,False,OK,Steel,19.0757,72.8774,False,False,False,False,115.2,84.9,130.0,130.0,Moderate,0.005433723503999999,0.005714778167999999,0.009227539464,130.21265104166665,273.8,118.55537760416667,275.7,173.45681101190473,267.0,0.0,28.8,2025-01-22,20.0,Wednesday,LOC-MUM-01,2.9,172.0,17.6,72.9
E20974,PL-03,S-01,4301.4,2025-01-22 20:15:00,160.18,116.91,145.09,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Power,12.972,77.5945,True,False,False,True,331.5,113.2,165.4,331.5,Very Poor,0.016535958048,0.012069040175999999,0.014978163023999999,132.43980737433864,273.8,158.03940624999998,275.7,133.49036706349207,267.0,0.0,82.875,2025-01-22,20.0,Wednesday,LOC-BLR-01,3.1,116.0,15.2,65.5
E20975,PL-03,S-02,3786.6,2025-01-22 20:15:00,236.2,62.4,90.5,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Power,12.9727,77.5948,True,False,False,True,389.5,78.4,111.3,389.5,Very Poor,0.02146547808,0.00567081216,0.0082244952,152.499804964539,273.8,150.6772807017544,275.7,175.05012865497076,267.0,0.0,97.375,2025-01-22,20.0,Wednesday,LOC-BLR-01,3.1,116.0,15.2,65.5
E20976,PL-03,S-03,4510.9,2025-01-22 20:15:00,157.13,152.77,117.23,ug/m3,MAINT,Stack,False,False,False,EXCEEDANCE,Power,12.9713,77.595,True,False,False,True,329.2,125.0,137.8,329.2,Very Poor,0.017011145207999998,0.016539124632,0.012691507368000001,173.665875,273.8,148.57752314814815,275.7,158.58876842105263,267.0,0.0,82.3,2025-01-22,20.0,Wednesday,LOC-BLR-01,3.1,116.0,15.2,65.5
E20977,LOC-DEL-01,A-01,0.0,2025-01-22 20:15:00,273.8,275.7,267.0,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6147,77.2099,True,True,True,True,500.0,165.6,287.1,500.0,Severe,,,,135.7708196944899,273.8,132.7468028846154,275.7,139.67518893387313,267.0,0.51,125.0,2025-01-22,20.0,Wednesday,LOC-DEL-01,0.5,306.0,7.0,72.1
E20978,LOC-DEL-02,A-02,,2025-01-22 20:15:00,47.78,236.06,170.81,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6194,77.2154,False,True,True,True,80.0,152.5,190.9,190.9,Moderate,,,,142.96978016774892,273.8,142.36864887716447,275.7,149.1946857142857,267.0,0.51,20.0,2025-01-22,20.0,Wednesday,LOC-DEL-01,0.5,306.0,7.0,72.1
E20979,LOC-MUM-01,A-01,,2025-01-22 20:15:00,102.25,188.04,125.49,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,19.076,72.878,True,True,True,True,241.2,136.6,146.0,241.2,Poor,,,,132.26458228436258,273.8,137.16940469150404,275.7,127.40595702148927,267.0,0.607,60.3,2025-01-22,20.0,Wednesday,LOC-MUM-01,2.9,172.0,17.6,72.9
E20980,LOC-BLR-01,A-01,0.0,2025-01-22 20:15:00,103.9,87.6,147.2,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,12.9706,77.5938,True,True,True,True,246.7,103.5,167.5,246.7,Poor,,,,133.27126679885438,273.8,142.20194407308378,275.7,158.62349898580123,267.0,0.703,61.675,2025-01-22,20.0,Wednesday,LOC-BLR-01,3.1,116.0,15.2,65.5
E20981,PL-01,S-01,4619.4,2025-01-22 20:30:00,0.49,130.49,14.22,ug/m3,MAINT,Stack,False,False,False,OK,Cement,13.0834,80.2707,False,False,False,False,0.8,117.6,17.8,117.6,Moderate,5.4324144e-05,0.014466852144000002,0.0015765088319999998,136.21745833333333,273.8,143.73556510416668,275.7,135.18449999999999,267.0,0.0,0.2,2025-01-22,20.0,Wednesday,LOC-BLR-01,3.1,116.0,15.2,65.5
E20982,PL-01,S-02,1486.0,2025-01-22 20:30:00,156.94,275.7,162.86,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Cement,13.0829,80.2715,True,True,False,True,329.1,165.6,183.0,329.1,Very Poor,0.00559710816,0.0098325648,0.005808239040000001,142.82680555555555,273.8,147.5973958333333,275.7,140.33246133207072,267.0,0.0,82.275,2025-01-22,20.0,Wednesday,LOC-BLR-01,3.1,116.0,15.2,65.5
E20983,PL-02,S-01,1337.1,2025-01-22 20:30:00,134.38,114.67,53.43,ug/m3,OK,Stack,False,False,False,OK,Steel,19.0769,72.8774,False,False,False,False,311.9,112.4,67.4,311.9,Very Poor,0.004312307951999999,0.0036798061679999996,0.001714590072,130.268171875,273.8,118.38777343750002,275.7,173.67306101190476,267.0,0.0,77.975,2025-01-22,20.0,Wednesday,LOC-MUM-01,2.9,172.0,17.6,72.9
