Plant_ID,Stack_ID,TS,Source_Type,Sector,PM2.5,SO2,NOx,Unit,Status,Latitude,Longitude,AQI_Overall,AQI_Category,Any_Exceedance,Hour,DayOfWeek
PL-03,S-01,2025-01-26 19:45:00,Stack,Power,27.09,96.45,85.64,ug/m3,FAULT,12.97,77.6,106.5,Moderate,False,19.0,Sunday
PL-03,S-01,2025-01-26 20:00:00,Stack,Power,158.36,56.09,164.64,ug/m3,MAINT,12.97,77.6,330.2,Very Poor,True,20.0,Sunday
PL-03,S-01,2025-01-26 20:15:00,Stack,Power,119.18,65.18,118.27,ug/m3,MAINT,12.97,77.59,297.3,Poor,False,20.0,Sunday
PL-03,S-01,2025-01-26 20:30:00,Stack,Power,46.27,69.45,,ug/m3,OK,12.97,77.59,87.0,Satisfactory,False,20.0,Sunday
PL-03,S-01,2025-01-26 20:45:00,Stack,Power,145.36,39.09,30.0,ug/m3,OK,12.97,77.59,320.3,Very Poor,False,20.0,Sunday
PL-03,S-01,2025-01-26 21:00:00,Stack,Power,215.09,97.18,1.55,ug/m3,OK,12.97,77.59,373.4,Very Poor,True,21.0,Sunday
PL-03,S-01,2025-01-26 21:15:00,Stack,Power,74.64,178.73,182.36,ug/m3,OK,12.97,77.59,203.2,Poor,False,21.0,Sunday
PL-03,S-01,2025-01-26 21:30:00,Stack,Power,80.55,83.0,104.82,ug/m3,MAINT,12.97,77.59,168.7,Moderate,False,21.0,Sunday
PL-03,S-01,2025-01-26 21:45:00,Stack,Power,119.64,1.55,172.91,ug/m3,OK,12.97,77.59,298.8,Poor,False,21.0,Sunday
PL-03,S-01,2025-01-26 22:00:00,Stack,Power,122.27,12.91,104.55,ug/m3,MAINT,12.97,77.59,302.7,Very Poor,False,22.0,Sunday
PL-03,S-01,2025-01-26 22:15:00,Stack,Power,118.91,87.91,146.45,ug/m3,OK,12.97,77.59,296.4,Poor,False,22.0,Sunday
PL-03,S-01,2025-01-26 22:30:00,Stack,Power,,55.91,181.45,ug/m3,OK,12.97,77.59,202.3,Poor,False,22.0,Sunday
PL-03,S-01,2025-01-26 22:45:00,Stack,Power,273.8,114.36,103.45,ug/m3,MAINT,12.97,77.59,500.0,Severe,True,22.0,Sunday
PL-03,S-01,2025-01-26 23:00:00,Stack,Power,105.0,158.09,127.27,ug/m3,MAINT,12.97,77.6,250.3,Poor,False,23.0,Sunday
PL-03,S-01,2025-01-26 23:30:00,Stack,Power,83.09,,77.64,ug/m3,FAULT,12.97,77.59,177.1,Moderate,False,23.0,Sunday
PL-03,S-01,2025-01-27 00:00:00,Stack,Power,107.82,109.18,74.64,ug/m3,MAINT,12.97,77.59,259.7,Poor,False,0.0,Monday
PL-03,S-01,2025-01-27 00:15:00,Stack,Power,105.45,89.64,225.27,ug/m3,FAULT,12.97,77.59,251.8,Poor,False,0.0,Monday
PL-03,S-01,2025-01-27 00:30:00,Stack,Power,97.55,,52.82,ug/m3,MAINT,12.97,77.59,225.7,Poor,False,0.0,Monday
PL-03,S-01,2025-01-27 00:45:00,Stack,Power,105.55,32.91,214.27,ug/m3,OK,12.97,77.59,252.2,Poor,False,0.0,Monday
PL-03,S-01,2025-01-27 01:00:00,Stack,Power,67.91,67.55,121.09,ug/m3,FAULT,12.97,77.59,141.6,Moderate,False,1.0,Monday
PL-03,S-01,2025-01-27 01:15:00,Stack,Power,86.27,184.82,1.55,ug/m3,OK,12.97,77.59,187.6,Moderate,False,1.0,Monday
PL-03,S-01,2025-01-27 01:30:00,Stack,Power,273.8,275.7,267.0,ug/m3,FAULT,12.97,77.59,500.0,Severe,True,1.0,Monday
PL-03,S-01,2025-01-27 01:45:00,Stack,Power,151.55,35.82,100.91,ug/m3,MAINT,12.97,77.59,325.0,Very Poor,True,1.0,Monday
PL-03,S-01,2025-01-27 02:00:00,Stack,Power,273.8,275.7,267.0,ug/m3,FAULT,12.97,77.59,500.0,Severe,True,2.0,Monday
PL-03,S-01,2025-01-27 02:15:00,Stack,Power,273.8,275.7,267.0,ug/m3,FAULT,12.97,77.59,500.0,Severe,True,2.0,Monday
PL-03,S-01,2025-01-27 02:45:00,Stack,Power,64.18,106.73,65.09,ug/m3,FAULT,12.97,77.59,114.5,Moderate,False,2.0,Monday
PL-03,S-01,2025-01-27 03:00:00,Stack,Power,224.18,129.45,90.0,ug/m3,FAULT,12.97,77.59,380.3,Very Poor,True,3.0,Monday
PL-03,S-01,2025-01-27 03:15:00,Stack,Power,217.91,1.55,34.91,ug/m3,OK,12.97,77.6,375.5,Very Poor,True,3.0,Monday
PL-03,S-01,2025-01-27 03:30:00,Stack,Power,116.18,152.73,165.45,ug/m3,MAINT,12.97,77.59,287.4,Poor,False,3.0,Monday
PL-03,S-01,2025-01-27 03:45:00,Stack,Power,273.8,275.7,267.0,ug/m3,MAINT,12.97,77.6,500.0,Severe,True,3.0,Monday
PL-03,S-01,2025-01-27 04:00:00,Stack,Power,171.09,89.0,32.91,ug/m3,FAULT,12.97,77.59,339.9,Very Poor,True,4.0,Monday
PL-03,S-01,2025-01-27 04:15:00,Stack,Power,273.8,275.7,267.0,ug/m3,OK,12.97,77.59,500.0,Severe,True,4.0,Monday
PL-03,S-01,2025-01-27 04:30:00,Stack,Power,218.73,64.27,90.45,ug/m3,FAULT,12.97,77.59,376.2,Very Poor,True,4.0,Monday
PL-03,S-01,2025-01-27 04:45:00,Stack,Power,113.09,89.36,30.82,ug/m3,MAINT,12.97,77.59,277.1,Poor,False,4.0,Monday
PL-03,S-01,2025-01-27 05:00:00,Stack,Power,,1.55,82.0,ug/m3,FAULT,12.97,77.59,102.9,Moderate,False,5.0,Monday
PL-03,S-01,2025-01-27 05:15:00,Stack,Power,,103.73,15.45,ug/m3,MAINT,12.97,77.6,108.8,Moderate,False,5.0,Monday
PL-03,S-01,2025-01-27 05:30:00,Stack,Power,160.27,122.73,267.0,ug/m3,FAULT,12.97,77.59,331.6,Very Poor,True,5.0,Monday
PL-03,S-01,2025-01-27 05:45:00,Stack,Power,69.82,63.73,283.64,ug/m3,MAINT,12.97,77.6,303.9,Very Poor,False,5.0,Monday
PL-03,S-01,2025-01-27 06:00:00,Stack,Power,59.36,126.73,71.36,ug/m3,OK,12.97,77.59,116.4,Moderate,False,6.0,Monday
PL-03,S-01,2025-01-27 06:15:00,Stack,Power,179.18,171.82,267.0,ug/m3,OK,12.97,77.6,346.0,Very Poor,True,6.0,Monday
PL-03,S-01,2025-01-27 06:30:00,Stack,Power,102.27,,1.55,ug/m3,FAULT,12.97,77.59,241.3,Poor,False,6.0,Monday
PL-03,S-01,2025-01-27 06:45:00,Stack,Power,95.0,159.27,120.36,ug/m3,FAULT,12.97,77.6,217.2,Poor,False,6.0,Monday
PL-03,S-01,2025-01-27 07:00:00,Stack,Power,80.18,84.73,140.36,ug/m3,OK,12.97,77.6,167.5,Moderate,False,7.0,Monday
PL-03,S-01,2025-01-27 07:15:00,Stack,Power,165.18,182.91,267.0,ug/m3,MAINT,12.97,77.59,335.4,Very Poor,True,7.0,Monday
PL-03,S-01,2025-01-27 07:30:00,Stack,Power,135.27,164.82,45.64,ug/m3,OK,12.97,77.59,312.6,Very Poor,False,7.0,Monday
PL-03,S-01,2025-01-27 07:45:00,Stack,Power,,275.7,267.0,ug/m3,OK,12.97,77.6,287.1,Poor,True,7.0,Monday
PL-03,S-01,2025-01-27 08:00:00,Stack,Power,1.55,163.55,118.18,ug/m3,MAINT,12.97,77.59,138.7,Moderate,False,8.0,Monday
PL-03,S-01,2025-01-27 08:15:00,Stack,Power,224.55,1.55,196.36,ug/m3,FAULT,12.97,77.59,380.6,Very Poor,True,8.0,Monday
PL-03,S-01,2025-01-27 08:30:00,Stack,Power,106.91,83.0,,ug/m3,OK,12.97,77.59,256.7,Poor,False,8.0,Monday
PL-03,S-01,2025-01-27 09:00:00,Stack,Power,73.09,119.91,173.82,ug/m3,FAULT,12.97,77.6,193.9,Moderate,False,9.0,Monday
PL-03,S-01,2025-01-27 09:15:00,Stack,Power,124.36,117.27,94.45,ug/m3,MAINT,12.97,77.6,304.2,Very Poor,False,9.0,Monday
PL-03,S-01,2025-01-27 09:30:00,Stack,Power,103.45,103.64,54.45,ug/m3,FAULT,12.97,77.6,245.2,Poor,False,9.0,Monday
PL-03,S-01,2025-01-27 09:45:00,Stack,Power,201.18,139.09,68.73,ug/m3,MAINT,12.97,77.6,362.8,Very Poor,True,9.0,Monday
PL-03,S-01,2025-01-27 10:00:00,Stack,Power,119.36,112.55,122.0,ug/m3,OK,12.97,77.6,297.9,Poor,False,10.0,Monday
PL-03,S-01,2025-01-27 10:30:00,Stack,Power,143.18,123.27,152.73,ug/m3,FAULT,12.97,77.6,318.6,Very Poor,False,10.0,Monday
PL-03,S-01,2025-01-27 10:45:00,Stack,Power,103.73,117.73,68.18,ug/m3,OK,12.97,77.59,246.1,Poor,False,10.0,Monday
PL-03,S-01,2025-01-27 11:00:00,Stack,Power,106.36,128.0,44.55,ug/m3,MAINT,12.97,77.59,254.8,Poor,False,11.0,Monday
PL-03,S-01,2025-01-27 11:15:00,Stack,Power,273.8,12.91,227.36,ug/m3,OK,12.97,77.59,500.0,Severe,True,11.0,Monday
PL-03,S-01,2025-01-27 11:30:00,Stack,Power,121.36,187.27,152.91,ug/m3,OK,12.97,77.59,302.0,Very Poor,False,11.0,Monday
PL-03,S-01,2025-01-27 11:45:00,Stack,Power,127.64,213.73,1.55,ug/m3,MAINT,12.97,77.59,306.7,Very Poor,True,11.0,Monday
PL-03,S-01,2025-01-27 12:00:00,Stack,Power,113.55,1.55,52.73,ug/m3,OK,12.97,77.59,278.6,Poor,False,12.0,Monday
PL-03,S-01,2025-01-27 12:15:00,Stack,Power,,275.7,267.0,ug/m3,FAULT,12.97,77.59,287.1,Poor,True,12.0,Monday
PL-03,S-01,2025-01-27 12:30:00,Stack,Power,,167.45,1.55,ug/m3,OK,12.97,77.59,129.8,Moderate,False,12.0,Monday
PL-03,S-01,2025-01-27 12:45:00,Stack,Power,273.8,275.7,267.0,ug/m3,MAINT,12.97,77.6,500.0,Severe,True,12.0,Monday
PL-03,S-01,2025-01-27 13:00:00,Stack,Power,138.27,52.27,58.45,ug/m3,MAINT,12.97,77.6,314.8,Very Poor,False,13.0,Monday
PL-03,S-01,2025-01-27 13:15:00,Stack,Power,12.91,137.91,90.45,ug/m3,FAULT,12.97,77.59,120.1,Moderate,False,13.0,Monday
PL-03,S-01,2025-01-27 13:30:00,Stack,Power,127.45,1.55,92.0,ug/m3,MAINT,12.97,77.59,306.6,Very Poor,False,13.0,Monday
PL-03,S-01,2025-01-27 13:45:00,Stack,Power,121.18,,103.82,ug/m3,MAINT,12.97,77.6,301.8,Very Poor,False,13.0,Monday
PL-03,S-01,2025-01-27 14:00:00,Stack,Power,1.55,105.45,107.82,ug/m3,MAINT,12.97,77.59,128.5,Moderate,False,14.0,Monday
PL-03,S-01,2025-01-27 14:15:00,Stack,Power,40.55,20.82,34.18,ug/m3,FAULT,12.97,77.59,68.1,Satisfactory,False,14.0,Monday
PL-03,S-01,2025-01-27 14:30:00,Stack,Power,163.55,46.18,94.0,ug/m3,OK,12.97,77.59,334.1,Very Poor,True,14.0,Monday
PL-03,S-01,2025-01-27 14:45:00,Stack,Power,187.36,,109.91,ug/m3,FAULT,12.97,77.59,352.3,Very Poor,True,14.0,Monday
PL-03,S-01,2025-01-27 15:00:00,Stack,Power,70.27,114.09,89.09,ug/m3,MAINT,12.97,77.6,134.7,Moderate,False,15.0,Monday
PL-03,S-01,2025-01-27 15:15:00,Stack,Power,231.55,103.18,1.55,ug/m3,OK,12.97,77.6,385.9,Very Poor,True,15.0,Monday
PL-03,S-01,2025-01-27 15:30:00,Stack,Power,273.8,275.7,267.0,ug/m3,MAINT,12.97,77.6,500.0,Severe,True,15.0,Monday
PL-03,S-01,2025-01-27 15:45:00,Stack,Power,102.45,165.91,131.91,ug/m3,OK,12.97,77.59,241.9,Poor,False,15.0,Monday
PL-03,S-01,2025-01-27 16:00:00,Stack,Power,273.8,275.7,267.0,ug/m3,FAULT,12.97,77.59,500.0,Severe,True,16.0,Monday
PL-03,S-01,2025-01-27 16:45:00,Stack,Power,273.8,275.7,267.0,ug/m3,FAULT,12.97,77.6,500.0,Severe,True,16.0,Monday
PL-03,S-01,2025-01-27 17:00:00,Stack,Power,109.09,216.18,98.73,ug/m3,MAINT,12.97,77.59,263.9,Poor,True,17.0,Monday
PL-03,S-01,2025-01-27 17:15:00,Stack,Power,79.91,96.45,60.0,ug/m3,FAULT,12.97,77.59,166.6,Moderate,False,17.0,Monday
PL-03,S-01,2025-01-27 17:30:00,Stack,Power,118.45,94.82,,ug/m3,MAINT,12.97,77.59,294.9,Poor,False,17.0,Monday
PL-03,S-01,2025-01-27 17:45:00,Stack,Power,80.0,275.7,97.82,ug/m3,OK,12.97,77.59,166.9,Moderate,True,17.0,Monday
PL-03,S-01,2025-01-27 18:15:00,Stack,Power,73.91,29.55,78.09,ug/m3,OK,12.97,77.59,146.7,Moderate,False,18.0,Monday
PL-03,S-01,2025-01-27 18:45:00,Stack,Power,136.91,,94.27,ug/m3,MAINT,12.97,77.59,313.8,Very Poor,False,18.0,Monday
PL-03,S-01,2025-01-27 19:00:00,Stack,Power,127.64,161.73,136.27,ug/m3,MAINT,12.97,77.59,306.7,Very Poor,False,19.0,Monday
PL-03,S-01,2025-01-27 19:15:00,Stack,Power,60.0,141.55,1.55,ug/m3,MAINT,12.97,77.59,121.3,Moderate,False,19.0,Monday
PL-03,S-01,2025-01-27 19:45:00,Stack,Power,1.55,156.73,55.45,ug/m3,MAINT,12.97,77.6,126.3,Moderate,False,19.0,Monday
PL-03,S-01,2025-01-27 20:00:00,Stack,Power,96.0,62.64,183.91,ug/m3,OK,12.97,77.6,220.5,Poor,False,20.0,Monday
PL-03,S-01,2025-01-27 20:15:00,Stack,Power,273.8,1.55,81.18,ug/m3,OK,12.97,77.59,500.0,Severe,True,20.0,Monday
PL-03,S-01,2025-01-27 20:30:00,Stack,Power,,20.18,23.27,ug/m3,FAULT,12.97,77.59,29.1,Good,False,20.0,Monday
PL-03,S-01,2025-01-27 21:00:00,Stack,Power,139.27,50.09,62.91,ug/m3,OK,12.97,77.59,315.6,Very Poor,False,21.0,Monday
PL-03,S-01,2025-01-27 21:15:00,Stack,Power,210.36,,,ug/m3,OK,12.97,77.59,369.8,Very Poor,True,21.0,Monday
PL-03,S-01,2025-01-27 21:30:00,Stack,Power,198.73,39.73,,ug/m3,FAULT,12.97,77.6,360.9,Very Poor,True,21.0,Monday
PL-03,S-01,2025-01-27 21:45:00,Stack,Power,273.8,275.7,267.0,ug/m3,OK,12.97,77.59,500.0,Severe,True,21.0,Monday
PL-03,S-01,2025-01-27 22:00:00,Stack,Power,106.64,,119.45,ug/m3,FAULT,12.97,77.59,255.8,Poor,False,22.0,Monday
PL-03,S-01,2025-01-27 22:15:00,Stack,Power,72.91,105.91,121.09,ug/m3,OK,12.97,77.59,143.4,Moderate,False,22.0,Monday
PL-03,S-01,2025-01-27 22:30:00,Stack,Power,12.91,,,ug/m3,MAINT,12.97,77.6,21.5,Good,False,22.0,Monday
PL-03,S-01,2025-01-27 22:45:00,Stack,Power,273.8,275.7,267.0,ug/m3,FAULT,12.97,77.59,500.0,Severe,True,22.0,Monday
PL-03,S-01,2025-01-27 23:00:00,Stack,Power,273.8,,2272.0,ug/m3,OK,12.97,77.59,500.0,Severe,True,23.0,Monday
PL-03,S-01,2025-01-27 23:15:00,Stack,Power,118.55,113.73,216.09,ug/m3,FAULT,12.97,77.59,295.2,Poor,False,23.0,Monday
PL-03,S-01,2025-01-27 23:30:00,Stack,Power,44.91,101.73,120.36,ug/m3,FAULT,12.97,77.59,140.9,Moderate,False,23.0,Monday
PL-03,S-01,2025-01-27 23:45:00,Stack,Power,202.73,75.0,121.64,ug/m3,OK,12.97,77.6,364.0,Very Poor,True,23.0,Monday
PL-03,S-01,2025-01-28 00:00:00,Stack,Power,55.45,139.18,140.18,ug/m3,MAINT,12.97,77.59,160.5,Moderate,False,0.0,Tuesday
PL-03,S-01,2025-01-28 00:15:00,Stack,Power,72.09,147.64,30.82,ug/m3,MAINT,12.97,77.59,140.7,Moderate,False,0.0,Tuesday
PL-03,S-01,2025-01-28 00:30:00,Stack,Power,138.18,152.36,174.91,ug/m3,OK,12.97,77.59,314.8,Very Poor,False,0.0,Tuesday
PL-03,S-01,2025-01-28 00:45:00,Stack,Power,236.73,65.36,121.73,ug/m3,OK,12.97,77.6,389.9,Very Poor,True,0.0,Tuesday
PL-03,S-01,2025-01-28 01:15:00,Stack,Power,65.55,83.27,146.91,ug/m3,FAULT,12.97,77.59,167.2,Moderate,False,1.0,Tuesday
PL-03,S-01,2025-01-28 01:30:00,Stack,Power,273.8,275.7,135.0,ug/m3,OK,12.97,77.59,500.0,Severe,True,1.0,Tuesday
PL-03,S-01,2025-01-28 02:00:00,Stack,Power,273.8,275.7,267.0,ug/m3,FAULT,12.97,77.59,500.0,Severe,True,2.0,Tuesday
PL-03,S-01,2025-01-28 02:15:00,Stack,Power,273.8,275.7,267.0,ug/m3,OK,12.97,77.6,500.0,Severe,True,2.0,Tuesday
PL-03,S-01,2025-01-28 02:30:00,Stack,Power,162.18,103.0,171.27,ug/m3,OK,12.97,77.59,333.1,Very Poor,True,2.0,Tuesday
PL-03,S-01,2025-01-28 02:45:00,Stack,Power,273.8,275.7,267.0,ug/m3,MAINT,12.97,77.59,500.0,Severe,True,2.0,Tuesday
PL-03,S-01,2025-01-28 03:00:00,Stack,Power,,82.55,149.27,ug/m3,OK,12.97,77.59,169.5,Moderate,False,3.0,Tuesday
PL-03,S-01,2025-01-28 03:15:00,Stack,Power,166.36,100.64,268.64,ug/m3,MAINT,12.97,77.59,336.3,Very Poor,True,3.0,Tuesday
PL-03,S-01,2025-01-28 03:30:00,Stack,Power,1.55,138.55,117.36,ug/m3,MAINT,12.97,77.59,137.9,Moderate,False,3.0,Tuesday
PL-03,S-01,2025-01-28 03:45:00,Stack,Power,132.0,98.09,267.0,ug/m3,MAINT,12.97,77.59,310.1,Very Poor,False,3.0,Tuesday
PL-03,S-01,2025-01-28 04:00:00,Stack,Power,99.45,275.7,101.73,ug/m3,FAULT,12.97,77.59,232.0,Poor,True,4.0,Tuesday
PL-03,S-01,2025-01-28 04:15:00,Stack,Power,138.73,56.0,154.55,ug/m3,MAINT,12.97,77.6,315.2,Very Poor,False,4.0,Tuesday
PL-03,S-01,2025-01-28 04:30:00,Stack,Power,79.73,218.0,124.73,ug/m3,OK,12.97,77.59,166.0,Moderate,True,4.0,Tuesday
PL-03,S-01,2025-01-28 04:45:00,Stack,Power,110.18,56.09,80.55,ug/m3,MAINT,12.97,77.59,267.5,Poor,False,4.0,Tuesday
PL-03,S-01,2025-01-28 05:15:00,Stack,Power,38.91,100.45,179.73,ug/m3,OK,12.97,77.59,199.7,Moderate,False,5.0,Tuesday
PL-03,S-01,2025-01-28 05:30:00,Stack,Power,74.55,124.73,12.91,ug/m3,OK,12.97,77.6,148.8,Moderate,False,5.0,Tuesday
PL-03,S-01,2025-01-28 05:45:00,Stack,Power,78.45,27.64,1.55,ug/m3,OK,12.97,77.59,161.8,Moderate,False,5.0,Tuesday
PL-03,S-01,2025-01-28 06:00:00,Stack,Power,273.8,125.0,142.55,ug/m3,FAULT,12.97,77.6,500.0,Severe,True,6.0,Tuesday
PL-03,S-01,2025-01-28 07:15:00,Stack,Power,94.0,91.09,105.82,ug/m3,FAULT,12.97,77.59,213.9,Poor,False,7.0,Tuesday
PL-03,S-01,2025-01-28 07:30:00,Stack,Power,141.55,82.09,115.27,ug/m3,FAULT,12.97,77.59,317.3,Very Poor,False,7.0,Tuesday
PL-03,S-01,2025-01-28 07:45:00,Stack,Power,273.8,2272.0,267.0,ug/m3,OK,12.97,77.59,500.0,Severe,True,7.0,Tuesday
PL-03,S-01,2025-01-28 08:00:00,Stack,Power,149.91,132.09,218.73,ug/m3,MAINT,12.97,77.59,323.7,Very Poor,False,8.0,Tuesday
PL-03,S-01,2025-01-28 08:15:00,Stack,Power,107.73,63.18,131.82,ug/m3,FAULT,12.97,77.59,259.4,Poor,False,8.0,Tuesday
PL-03,S-01,2025-01-28 08:30:00,Stack,Power,273.8,,267.0,ug/m3,MAINT,12.97,77.59,500.0,Severe,True,8.0,Tuesday
PL-03,S-01,2025-01-28 08:45:00,Stack,Power,44.45,91.73,,ug/m3,OK,12.97,77.59,104.8,Moderate,False,8.0,Tuesday
PL-03,S-01,2025-01-28 09:00:00,Stack,Power,54.82,,44.91,ug/m3,FAULT,12.97,77.6,91.5,Satisfactory,False,9.0,Tuesday
PL-03,S-01,2025-01-28 09:15:00,Stack,Power,273.8,275.7,267.0,ug/m3,MAINT,12.97,77.6,500.0,Severe,True,9.0,Tuesday
PL-03,S-01,2025-01-28 09:45:00,Stack,Power,186.09,82.55,109.64,ug/m3,FAULT,12.97,77.6,351.3,Very Poor,True,9.0,Tuesday
PL-03,S-01,2025-01-28 10:00:00,Stack,Power,31.82,,1.55,ug/m3,FAULT,12.97,77.6,53.8,Satisfactory,False,10.0,Tuesday
PL-03,S-01,2025-01-28 10:15:00,Stack,Power,75.64,114.36,90.27,ug/m3,MAINT,12.97,77.6,152.5,Moderate,False,10.0,Tuesday
PL-03,S-01,2025-01-28 11:00:00,Stack,Power,273.8,275.7,267.0,ug/m3,OK,12.97,77.6,500.0,Severe,True,11.0,Tuesday
PL-03,S-01,2025-01-28 11:15:00,Stack,Power,93.45,123.27,227.09,ug/m3,MAINT,12.97,77.59,247.6,Poor,False,11.0,Tuesday
PL-03,S-01,2025-01-28 11:45:00,Stack,Power,152.45,163.55,71.64,ug/m3,FAULT,12.97,77.59,325.7,Very Poor,True,11.0,Tuesday
PL-03,S-01,2025-01-28 12:00:00,Stack,Power,221.73,103.45,82.55,ug/m3,OK,12.97,77.59,378.5,Very Poor,True,12.0,Tuesday
PL-03,S-01,2025-01-28 12:15:00,Stack,Power,1.55,82.0,131.27,ug/m3,MAINT,12.97,77.59,151.7,Moderate,False,12.0,Tuesday
PL-03,S-01,2025-01-28 12:30:00,Stack,Power,169.55,110.82,123.45,ug/m3,OK,12.97,77.59,338.7,Very Poor,True,12.0,Tuesday
PL-03,S-01,2025-01-28 12:45:00,Stack,Power,126.36,,98.0,ug/m3,MAINT,12.97,77.59,305.8,Very Poor,False,12.0,Tuesday
PL-03,S-01,2025-01-28 13:00:00,Stack,Power,173.82,146.55,12.91,ug/m3,MAINT,12.97,77.59,341.9,Very Poor,True,13.0,Tuesday
PL-03,S-01,2025-01-28 13:30:00,Stack,Power,117.36,155.82,129.55,ug/m3,OK,12.97,77.6,291.3,Poor,False,13.0,Tuesday
PL-03,S-01,2025-01-28 13:45:00,Stack,Power,135.45,259.82,82.55,ug/m3,OK,12.97,77.59,312.7,Very Poor,True,13.0,Tuesday
PL-03,S-01,2025-01-28 14:00:00,Stack,Power,116.0,179.45,,ug/m3,FAULT,12.97,77.59,286.8,Poor,False,14.0,Tuesday
PL-03,S-01,2025-01-28 14:15:00,Stack,Power,,185.82,121.82,ug/m3,OK,12.97,77.6,142.3,Moderate,False,14.0,Tuesday
PL-03,S-01,2025-01-28 14:30:00,Stack,Power,178.64,58.45,267.0,ug/m3,OK,12.97,77.59,345.6,Very Poor,True,14.0,Tuesday
PL-03,S-01,2025-01-28 14:45:00,Stack,Power,,121.27,55.73,ug/m3,MAINT,12.97,77.59,114.6,Moderate,False,14.0,Tuesday
PL-03,S-01,2025-01-28 15:15:00,Stack,Power,273.8,275.7,267.0,ug/m3,FAULT,12.97,77.6,500.0,Severe,True,15.0,Tuesday
PL-03,S-01,2025-01-28 15:30:00,Stack,Power,98.0,93.09,152.0,ug/m3,FAULT,12.97,77.6,227.2,Poor,False,15.0,Tuesday
PL-03,S-01,2025-01-28 15:45:00,Stack,Power,17.82,161.36,178.36,ug/m3,OK,12.97,77.6,198.4,Moderate,False,15.0,Tuesday
PL-03,S-01,2025-01-28 16:00:00,Stack,Power,273.8,275.7,267.0,ug/m3,UNKNOWN,12.97,77.59,500.0,Severe,True,16.0,Tuesday
PL-03,S-01,2025-01-28 16:15:00,Stack,Power,138.45,172.0,138.64,ug/m3,FAULT,12.97,77.6,315.0,Very Poor,False,16.0,Tuesday
PL-03,S-01,2025-01-28 16:30:00,Stack,Power,96.0,275.7,103.64,ug/m3,OK,12.97,77.6,220.5,Poor,True,16.0,Tuesday
PL-03,S-01,2025-01-28 16:45:00,Stack,Power,133.0,123.82,199.64,ug/m3,MAINT,12.97,77.6,310.8,Very Poor,False,16.0,Tuesday
PL-03,S-01,2025-01-28 17:00:00,Stack,Power,43.0,64.55,81.36,ug/m3,FAULT,12.97,77.6,102.2,Moderate,False,17.0,Tuesday
PL-03,S-01,2025-01-28 17:15:00,Stack,Power,96.0,275.7,94.55,ug/m3,FAULT,12.97,77.59,220.5,Poor,True,17.0,Tuesday
PL-03,S-01,2025-01-28 17:30:00,Stack,Power,67.09,143.09,104.27,ug/m3,MAINT,12.97,77.59,125.0,Moderate,False,17.0,Tuesday
PL-03,S-01,2025-01-28 17:45:00,Stack,Power,98.45,94.91,175.0,ug/m3,OK,12.97,77.59,228.6,Poor,False,17.0,Tuesday
PL-03,S-01,2025-01-28 18:00:00,Stack,Power,118.73,275.7,32.09,ug/m3,MAINT,12.97,77.6,295.8,Poor,True,18.0,Tuesday
PL-03,S-01,2025-01-28 18:15:00,Stack,Power,,153.18,41.09,ug/m3,OK,12.97,77.59,125.1,Moderate,False,18.0,Tuesday
PL-03,S-01,2025-01-28 18:30:00,Stack,Power,224.36,85.45,114.55,ug/m3,OK,12.97,77.6,380.5,Very Poor,True,18.0,Tuesday
PL-03,S-01,2025-01-28 18:45:00,Stack,Power,12.91,74.18,81.91,ug/m3,OK,12.97,77.6,102.8,Moderate,False,18.0,Tuesday
PL-03,S-01,2025-01-28 19:00:00,Stack,Power,104.09,23.18,87.64,ug/m3,MAINT,12.97,77.59,247.3,Poor,False,19.0,Tuesday
PL-03,S-01,2025-01-28 19:15:00,Stack,Power,223.36,145.55,101.64,ug/m3,OK,12.97,77.6,379.7,Very Poor,True,19.0,Tuesday
PL-03,S-01,2025-01-28 19:30:00,Stack,Power,1.55,77.55,267.0,ug/m3,MAINT,12.97,77.59,287.1,Poor,False,19.0,Tuesday
PL-03,S-01,2025-01-28 19:45:00,Stack,Power,95.82,135.82,162.36,ug/m3,FAULT,12.97,77.59,219.9,Poor,False,19.0,Tuesday
PL-03,S-01,2025-01-28 20:00:00,Stack,Power,140.0,140.64,138.55,ug/m3,FAULT,12.97,77.6,316.2,Very Poor,False,20.0,Tuesday
PL-03,S-01,2025-01-28 20:15:00,Stack,Power,73.82,127.55,84.73,ug/m3,MAINT,12.97,77.59,146.4,Moderate,False,20.0,Tuesday
PL-03,S-01,2025-01-28 20:45:00,Stack,Power,86.0,1.55,194.27,ug/m3,MAINT,12.97,77.59,215.0,Poor,False,20.0,Tuesday
PL-03,S-01,2025-01-28 21:00:00,Stack,Power,153.45,133.73,123.36,ug/m3,OK,12.97,77.59,326.4,Very Poor,True,21.0,Tuesday
PL-03,S-01,2025-01-28 21:15:00,Stack,Power,273.8,109.27,12.91,ug/m3,OK,12.97,77.6,500.0,Severe,True,21.0,Tuesday
PL-03,S-01,2025-01-28 21:30:00,Stack,Power,273.8,275.7,267.0,ug/m3,FAULT,12.97,77.59,500.0,Severe,True,21.0,Tuesday
PL-03,S-01,2025-01-28 21:45:00,Stack,Power,87.18,86.73,1.55,ug/m3,MAINT,12.97,77.59,190.7,Moderate,False,21.0,Tuesday
PL-03,S-01,2025-01-28 22:00:00,Stack,Power,,,267.0,ug/m3,OK,12.97,77.59,287.1,Poor,False,22.0,Tuesday
