Record_ID,Column,Old,New,Rule
E25802,NOx,77.2,78.57,R7
E25803,NOx,129.9,124.19,R7
E25804,NOx,70.0,62.91,R7
E25806,NOx,55.4,54.85,R7
E25807,NOx,1.0,0.9,R7
E25808,NOx,125000.0,126262.63,R7
E25809,NOx,50.8,49.9,R7
E25810,NOx,126.3,126.1,R7
E25813,NOx,43.1,41.52,R7
E25816,NOx,122.3,121.09,R7
E25817,NOx,123.0,122.9,R7
E25818,NOx,96.2,97.17,R7
E25819,NOx,133.4,130.88,R7
E25820,NOx,15.0,14.8,R7
E25821,NOx,170.6,166.76,R7
E25822,NOx,185.7,189.29,R7
E25823,NOx,66.8,64.1,R7
E25825,NOx,100.7,100.6,R7
E25826,NOx,241.0,238.61,R7
E25827,NOx,112.6,112.5,R7
E25828,NOx,7777.0,7855.56,R7
E25829,NOx,1.0,1.08,R7
E25830,NOx,1.0,0.8,R7
E25831,NOx,161.1,157.45,R7
E25833,NOx,43.7,42.1,R7
E25834,NOx,158500.0,144090.18,R7
E25835,NOx,145.4,145.3,R7
E25836,NOx,173.9,172.18,R7
E25838,NOx,209.3,211.41,R7
E25839,NOx,224.1,219.8,R7
E25840,NOx,155.3,155.1,R7
E25841,NOx,178.8,174.8,R7
E25842,NOx,2.5,2.35,R7
E25843,NOx,232.0,221.43,R7
E25844,NOx,132.2,119.45,R7
E25845,NOx,244.6,244.5,R7
E25846,NOx,138.8,137.43,R7
E25847,NOx,159.6,159.5,R7
E25848,NOx,104.0,105.05,R7
E25849,NOx,136.9,134.31,R7
E25852,NOx,216.6,220.82,R7
E25853,NOx,9999.0,9523.33,R7
E25854,NOx,134.0,121.09,R7
E25856,NOx,71.1,70.4,R7
E25857,NOx,82.4,82.3,R7
E25858,NOx,38.2,38.59,R7
E25859,NOx,320.1,313.92,R7
E25860,NOx,208.2,208.0,R7
E25861,NOx,150.7,147.25,R7
E25862,NOx,232.0,236.53,R7
E25863,NOx,2.5,2.86,R7
E25865,NOx,101800.0,101799.9,R7
E25866,NOx,2.5,2.48,R7
E25867,NOx,191.6,191.5,R7
E25868,NOx,93.7,94.65,R7
E25869,NOx,75.5,74.12,R7
E25870,NOx,141.4,141.2,R7
E25871,NOx,266.8,261.08,R7
E25872,NOx,132.4,134.9,R7
E25873,NOx,121.8,116.48,R7
E25874,NOx,177700.0,161544.73,R7
E25875,NOx,85.3,85.2,R7
E25876,NOx,2.5,2.48,R7
E25877,NOx,71800.0,71799.9,R7
E25878,NOx,131.1,132.42,R7
E25879,NOx,179.9,176.47,R7
E25880,NOx,176100.0,176099.8,R7
E25881,NOx,132.0,128.92,R7
E25882,NOx,140.5,143.16,R7
E25883,NOx,29.9,28.95,R7
E25884,NOx,2500.0,2272.0,R7
E25885,NOx,128.6,128.5,R7
E25886,NOx,278.3,275.54,R7
E25887,NOx,1.0,0.9,R7
E25888,NOx,138.1,139.49,R7
E25889,NOx,123.9,121.57,R7
E25890,NOx,131.3,131.1,R7
E25891,NOx,2.5,1.96,R7
E25893,NOx,152.0,145.24,R7
E25894,NOx,238.5,216.09,R7
E25895,NOx,151.5,151.4,R7
E25896,NOx,236.6,234.26,R7
E25897,NOx,15000.0,14999.9,R7
E25899,NOx,211.9,207.84,R7
E25900,NOx,166.6,166.4,R7
E25901,NOx,156300.0,153234.8,R7
E25902,NOx,76.9,78.27,R7
E25903,NOx,138.1,132.0,R7
E25904,NOx,133.2,120.36,R7
E25905,NOx,214.2,214.1,R7
E25906,NOx,109.3,108.22,R7
E25907,NOx,152.8,152.7,R7
E25908,NOx,102.5,103.54,R7
E25909,NOx,185.2,181.67,R7
E25910,NOx,115.9,115.7,R7
E25911,NOx,43.8,42.45,R7
E25912,NOx,145.3,148.06,R7
E25913,NOx,2.5,2.86,R7
E25914,NOx,134.6,121.64,R7
E25916,NOx,146700.0,145247.52,R7
E25918,NOx,139.6,141.01,R7
E25919,NOx,117.0,114.8,R7
E25920,NOx,219.1,218.9,R7
E25921,NOx,156.0,152.45,R7
E25922,NOx,116.1,118.27,R7
E25923,NOx,2.5,2.86,R7
E25924,NOx,155.0,140.18,R7
E25925,NOx,200.1,200.0,R7
E25926,NOx,31.2,30.89,R7
E25927,NOx,53.7,53.6,R7
E25928,NOx,1.0,1.01,R7
E25929,NOx,180.8,177.35,R7
E25930,NOx,23.9,23.7,R7
E25931,NOx,147.7,144.31,R7
E25932,NOx,25.7,26.02,R7
E25934,NOx,34.7,30.82,R7
E25935,NOx,203.9,203.8,R7
E25936,NOx,185000.0,183168.32,R7
E25937,NOx,99.6,99.5,R7
E25938,NOx,15.0,15.15,R7
E25941,NOx,100.2,97.75,R7
E25942,NOx,175.2,178.57,R7
E25943,NOx,178.6,170.57,R7
E25944,NOx,193.2,174.91,R7
E25945,NOx,7777.0,7776.9,R7
E25946,NOx,142.9,141.49,R7
E25947,NOx,205500.0,205499.9,R7
E25948,NOx,43.6,44.04,R7
E25951,NOx,116.9,114.12,R7
E25952,NOx,195.3,199.08,R7
E25954,NOx,134.7,121.73,R7
E25955,NOx,85.2,85.1,R7
E25956,NOx,185.4,183.56,R7
E25957,NOx,67.4,67.3,R7
E25958,NOx,48.1,48.59,R7
E25959,NOx,101.1,99.22,R7
E25960,NOx,53.4,53.2,R7
E25961,NOx,87.0,84.8,R7
E25962,NOx,210.2,214.29,R7
E25963,NOx,73.1,70.1,R7
E25966,NOx,133.0,131.68,R7
E25967,NOx,82.9,82.8,R7
E25968,NOx,101100.0,102121.21,R7
E25969,NOx,207.3,203.33,R7
E25970,NOx,141.6,141.4,R7
E25971,NOx,2.5,1.96,R7
E25972,NOx,155600.0,158775.31,R7
E25974,NOx,162.4,146.91,R7
E25976,NOx,161.8,160.2,R7
E25978,NOx,139.7,141.11,R7
E25980,NOx,143.1,142.9,R7
E25983,NOx,100.6,96.29,R7
E25984,NOx,149.3,135.0,R7
E25985,NOx,101800.0,101799.9,R7
E25986,NOx,45.4,44.95,R7
E25987,NOx,123.6,123.5,R7
E25988,NOx,206.6,208.69,R7
E25989,NOx,168.3,165.1,R7
E25990,NOx,84200.0,84199.8,R7
E25992,NOx,243.9,248.67,R7
E25993,NOx,45.6,43.9,R7
E25995,NOx,123.6,123.5,R7
E25996,NOx,148.8,147.33,R7
E25997,NOx,127.9,127.8,R7
E25998,NOx,132.6,133.94,R7
E25999,NOx,137300.0,134607.94,R7
E26000,NOx,1.0,0.8,R7
E26001,NOx,185.2,181.08,R7
E26002,NOx,167.4,170.61,R7
E26003,NOx,2500.0,2381.43,R7
E26004,NOx,115800.0,105272.0,R7
E26005,NOx,2.5,2.4,R7
E26006,NOx,34.4,34.06,R7
E26007,NOx,30.6,30.5,R7
E26008,NOx,96.9,97.88,R7
E26009,NOx,70000.0,68627.55,R7
E26010,NOx,103.9,103.7,R7
E26011,NOx,70.4,68.53,R7
E26012,NOx,109.2,111.22,R7
E26013,NOx,86.2,82.57,R7
E26014,NOx,156800.0,142544.73,R7
E26015,NOx,45.4,45.3,R7
E26016,NOx,190.2,188.32,R7
E26017,NOx,113.5,113.4,R7
E26018,NOx,1.0,1.01,R7
E26019,NOx,1.0,1.08,R7
E26020,NOx,15.0,14.8,R7
E26021,NOx,215.6,210.88,R7
E26022,NOx,167.6,170.82,R7
E26023,NOx,105.0,100.48,R7
E26024,NOx,189.2,171.27,R7
E26025,NOx,100.4,100.3,R7
E26026,NOx,2.5,2.48,R7
E26027,NOx,142.6,142.5,R7
E26028,NOx,167600.0,169292.93,R7
E26029,NOx,215.0,210.88,R7
E26030,NOx,177.6,177.4,R7
E26031,NOx,2.5,1.96,R7
E26032,NOx,181.9,185.41,R7
E26033,NOx,7777.0,7407.14,R7
E26034,NOx,117800.0,107090.18,R7
E26035,NOx,118.7,118.6,R7
E26037,NOx,136.3,136.2,R7
E26039,NOx,116.3,114.12,R7
E26040,NOx,119.1,118.9,R7
E26041,NOx,281.7,275.69,R7
E26042,NOx,15000.0,15305.92,R7
E26043,NOx,72.1,69.14,R7
E26044,NOx,165.0,149.27,R7
E26046,NOx,2.5,2.48,R7
E26047,NOx,106.7,106.6,R7
E26048,NOx,100.3,101.31,R7
E26049,NOx,166.2,163.04,R7
E26050,NOx,60.7,60.5,R7
E26051,NOx,155500.0,152450.49,R7
E26053,NOx,129.1,123.43,R7
E26054,NOx,296.3,268.64,R7
E26055,NOx,49.8,49.7,R7
E26056,NOx,8500.0,8415.84,R7
E26057,NOx,182.1,182.0,R7
E26058,NOx,133200.0,134545.45,R7
E26059,NOx,86.8,85.2,R7
E26061,NOx,15.0,14.22,R7
E26062,NOx,84.8,86.33,R7
E26063,NOx,161.6,154.38,R7
E26064,NOx,129.9,117.36,R7
E26065,NOx,43.2,43.1,R7
E26066,NOx,98100.0,97128.71,R7
E26067,NOx,15000.0,14999.9,R7
E26068,NOx,176.6,178.38,R7
E26069,NOx,151.2,148.33,R7
E26070,NOx,157.5,157.3,R7
E26071,NOx,157.9,154.31,R7
E26072,NOx,256.2,261.22,R7
E26073,NOx,111.9,107.05,R7
E26074,NOx,9999.0,9089.27,R7
E26075,NOx,159.5,159.4,R7
E26076,NOx,168700.0,167029.7,R7
E26077,NOx,225.4,225.3,R7
E26078,NOx,92.5,93.43,R7
E26079,NOx,146.5,143.73,R7
E26080,NOx,133.8,133.6,R7
E26081,NOx,184.1,180.0,R7
E26082,NOx,157.5,160.51,R7
E26083,NOx,69.5,66.67,R7
E26084,NOx,112.7,101.73,R7
E26086,NOx,81.3,80.5,R7
E26087,NOx,112.1,112.0,R7
E26088,NOx,191.9,193.84,R7
E26089,NOx,126.1,123.73,R7
E26090,NOx,106.3,106.1,R7
E26091,NOx,140.5,137.25,R7
E26092,NOx,121.5,123.78,R7
E26093,NOx,41.8,40.29,R7
E26094,NOx,170.8,154.55,R7
E26095,NOx,7777.0,7776.9,R7
E26096,NOx,150.5,149.01,R7
E26097,NOx,165.0,164.9,R7
E26098,NOx,169.6,171.31,R7
E26101,NOx,60.0,58.33,R7
E26102,NOx,79.8,81.22,R7
E26103,NOx,2.5,2.86,R7
E26104,NOx,138.0,124.73,R7
E26105,NOx,83.7,83.6,R7
E26107,NOx,165.4,165.3,R7
E26108,NOx,91.0,91.92,R7
E26109,NOx,189200.0,185490.29,R7
E26110,NOx,195.5,195.3,R7
E26111,NOx,159.4,155.78,R7
E26113,NOx,205.6,196.29,R7
E26114,NOx,89.4,80.55,R7
E26115,NOx,2.5,2.4,R7
E26116,NOx,214.3,212.18,R7
E26118,NOx,85.5,86.36,R7
E26119,NOx,71.2,69.9,R7
E26120,NOx,158.0,157.8,R7
E26121,NOx,205.6,201.08,R7
E26122,NOx,115.1,117.24,R7
E26123,NOx,2500.0,2381.43,R7
E26125,NOx,126.7,126.6,R7
E26126,NOx,62.3,61.68,R7
E26127,NOx,108.7,108.6,R7
E26128,NOx,97900.0,98888.89,R7
E26129,NOx,38.4,37.75,R7
E26130,NOx,111.2,111.0,R7
E26132,NOx,213.7,217.86,R7
E26133,NOx,88.0,84.29,R7
E26134,NOx,198.5,179.73,R7
E26135,NOx,28.3,28.2,R7
E26136,NOx,124.8,123.56,R7
E26137,NOx,186.5,186.4,R7
E26138,NOx,93.2,94.14,R7
E26139,NOx,124.8,122.45,R7
E26140,NOx,99.0,98.8,R7
E26144,NOx,15.0,12.91,R7
E26145,NOx,85.8,85.7,R7
E26146,NOx,157.2,155.64,R7
E26147,NOx,103.0,102.9,R7
E26148,NOx,89.3,90.2,R7
E26149,NOx,8500.0,8333.43,R7
E26150,NOx,99.9,99.7,R7
E26151,NOx,38600.0,37842.65,R7
E26152,NOx,8500.0,8673.27,R7
E26153,NOx,99.5,95.24,R7
E26154,NOx,2.5,1.55,R7
E26155,NOx,179.5,179.4,R7
E26156,NOx,20.0,19.8,R7
E26157,NOx,154900.0,154899.9,R7
E26158,NOx,1.0,1.01,R7
E26159,NOx,1.0,1.08,R7
E26160,NOx,53.9,53.7,R7
E26162,NOx,174.8,178.16,R7
E26163,NOx,15.0,14.76,R7
E26164,NOx,157.6,142.55,R7
E26165,NOx,213.5,213.4,R7
E26167,NOx,63.6,63.5,R7
E26168,NOx,180.1,181.92,R7
E26169,NOx,15.0,14.8,R7
E26170,NOx,47.1,46.9,R7
E26172,NOx,8500.0,8673.27,R7
E26175,NOx,90.4,90.3,R7
E26178,NOx,26.2,26.46,R7
E26179,NOx,228.1,223.73,R7
E26180,NOx,106.9,106.7,R7
E26182,NOx,157.0,160.0,R7
E26183,NOx,112.3,107.43,R7
E26185,NOx,83.2,83.1,R7
E26186,NOx,164.6,162.97,R7
E26187,NOx,58.1,58.0,R7
E26188,NOx,77.6,78.38,R7
E26189,NOx,41.3,40.59,R7
E26190,NOx,85100.0,85099.8,R7
E26191,NOx,2.5,1.96,R7
E26192,NOx,95600.0,97550.82,R7
E26193,NOx,58.1,55.81,R7
E26195,NOx,141.8,141.7,R7
E26196,NOx,91.4,90.5,R7
E26197,NOx,126.4,126.3,R7
E26199,NOx,156400.0,153333.43,R7
E26200,NOx,111.1,110.9,R7
E26201,NOx,24.7,23.73,R7
E26202,NOx,95.8,97.55,R7
E26203,NOx,57.8,55.52,R7
E26205,NOx,129.8,129.7,R7
E26206,NOx,200.2,198.22,R7
E26207,NOx,36.9,36.8,R7
E26208,NOx,158.5,160.1,R7
E26209,NOx,78800.0,77255.0,R7
E26210,NOx,138.9,138.7,R7
E26211,NOx,109.8,107.16,R7
E26212,NOx,154.4,157.35,R7
E26213,NOx,92.3,88.38,R7
E26214,NOx,117.2,105.82,R7
E26215,NOx,124.7,124.6,R7
E26216,NOx,15.0,14.85,R7
E26217,NOx,151.5,151.4,R7
E26218,NOx,226.8,229.09,R7
E26219,NOx,109.5,107.45,R7
E26220,NOx,136.6,136.4,R7
E26221,NOx,51.0,49.51,R7
E26222,NOx,212.7,216.84,R7
E26223,NOx,15.0,14.76,R7
E26224,NOx,127.6,115.27,R7
E26225,NOx,147.7,147.6,R7
E26226,NOx,15.0,14.85,R7
E26227,NOx,150300.0,150299.9,R7
E26228,NOx,91.4,92.32,R7
E26229,NOx,117.9,115.69,R7
E26230,NOx,182.2,182.0,R7
E26231,NOx,117.7,114.9,R7
E26232,NOx,9999000.0,10203061.02,R7
E26234,NOx,72300.0,65726.55,R7
E26235,NOx,118400.0,118399.9,R7
E26237,NOx,158900.0,158899.9,R7
E26238,NOx,100.9,101.92,R7
E26239,NOx,119.6,117.35,R7
E26240,NOx,8500.0,8499.8,R7
E26241,NOx,62.5,60.78,R7
E26242,NOx,2.5,2.35,R7
E26244,NOx,241.4,218.73,R7
E26245,NOx,224.0,223.9,R7
E26246,NOx,76.9,76.14,R7
E26247,NOx,207.1,207.0,R7
E26249,NOx,108.1,106.08,R7
E26250,NOx,7777.0,7776.8,R7
E26251,NOx,2.5,1.96,R7
E26252,NOx,176.3,179.69,R7
E26253,NOx,243.5,232.38,R7
E26254,NOx,145.8,131.82,R7
E26256,NOx,64.5,63.86,R7
E26257,NOx,147.6,147.5,R7
E26258,NOx,123.4,124.65,R7
E26260,NOx,112.0,111.8,R7
E26261,NOx,15.0,14.22,R7
E26263,NOx,234.0,223.33,R7
E26264,NOx,233700.0,212453.82,R7
E26265,NOx,145.3,145.2,R7
E26266,NOx,55.3,54.75,R7
E26268,NOx,125.9,127.17,R7
E26269,NOx,130.3,127.84,R7
E26270,NOx,122.5,122.3,R7
E26271,NOx,96.2,93.82,R7
E26275,NOx,89800.0,89799.9,R7
E26277,NOx,59.2,59.1,R7
E26278,NOx,117.0,118.18,R7
E26280,NOx,142.3,142.1,R7
E26281,NOx,86.0,83.82,R7
E26282,NOx,119.8,122.04,R7
E26283,NOx,9999.0,9523.33,R7
E26284,NOx,50.2,44.91,R7
E26285,NOx,50.5,50.4,R7
E26286,NOx,192.6,190.69,R7
E26287,NOx,65.9,65.8,R7
E26288,NOx,130.4,131.72,R7
E26289,NOx,145.9,143.14,R7
E26290,NOx,72.4,72.2,R7
E26291,NOx,96.2,93.82,R7
E26292,NOx,155.9,158.88,R7
E26293,NOx,38.1,36.76,R7
E26294,NOx,8500000.0,7727272.0,R7
E26296,NOx,190.7,188.81,R7
E26297,NOx,98.8,98.7,R7
E26298,NOx,97.9,98.89,R7
E26299,NOx,170.3,167.06,R7
E26300,NOx,110.7,110.5,R7
E26301,NOx,238.1,232.94,R7
E26302,NOx,90100.0,91938.57,R7
E26303,NOx,9999000.0,9522857.62,R7
E26305,NOx,126.2,126.1,R7
E26306,NOx,163.5,161.88,R7
E26307,NOx,160.7,160.6,R7
E26308,NOx,1.0,1.01,R7
E26309,NOx,172.6,169.31,R7
E26310,NOx,7777.0,7776.8,R7
E26311,NOx,2.5,1.96,R7
E26313,NOx,114.6,109.62,R7
E26314,NOx,121.4,109.64,R7
E26316,NOx,217.5,215.35,R7
E26317,NOx,180.4,180.3,R7
E26318,NOx,133.6,134.95,R7
E26319,NOx,110.2,108.14,R7
E26322,NOx,179.1,182.55,R7
E26323,NOx,81.2,77.81,R7
E26324,NOx,2.5,1.55,R7
E26325,NOx,172.3,172.2,R7
E26326,NOx,238.1,235.74,R7
E26327,NOx,15.0,14.9,R7
E26328,NOx,15.0,15.15,R7
E26330,NOx,90.3,90.1,R7
E26331,NOx,105500.0,103430.88,R7
E26332,NOx,126.4,128.78,R7
E26333,NOx,57.4,55.14,R7
E26334,NOx,100.1,90.27,R7
E26336,NOx,90.7,89.8,R7
E26337,NOx,15.0,14.9,R7
E26338,NOx,226.8,229.09,R7
E26339,NOx,1.0,1.08,R7
E26341,NOx,2.5,1.96,R7
E26343,NOx,2.5,2.86,R7
E26345,NOx,203.4,203.3,R7
E26346,NOx,120.3,119.11,R7
E26347,NOx,94.8,94.7,R7
E26348,NOx,157.1,158.69,R7
E26349,NOx,117.3,115.1,R7
E26350,NOx,128.8,128.6,R7
E26351,NOx,82.9,80.78,R7
E26352,NOx,129.4,131.84,R7
E26353,NOx,144.2,137.81,R7
E26355,NOx,166.0,165.9,R7
E26357,NOx,96.3,96.2,R7
E26358,NOx,89.7,90.61,R7
E26359,NOx,1.0,1.08,R7
E26360,NOx,168.6,168.4,R7
E26361,NOx,61.7,60.0,R7
E26362,NOx,199.9,203.78,R7
E26363,NOx,2.5,2.86,R7
E26364,NOx,106400.0,96726.55,R7
E26365,NOx,119800.0,119799.9,R7
E26366,NOx,6500.0,6435.64,R7
E26367,NOx,60.6,60.5,R7
E26368,NOx,35.7,36.06,R7
E26369,NOx,110.3,108.24,R7
E26370,NOx,147.5,147.3,R7
E26372,NOx,103.7,105.61,R7
E26373,NOx,82.8,79.33,R7
E26374,NOx,250.6,227.09,R7
E26375,NOx,102.0,101.9,R7
E26377,NOx,193.6,193.5,R7
E26378,NOx,51.5,52.02,R7
E26379,NOx,68.6,67.35,R7
E26380,NOx,139.0,138.8,R7
E26381,NOx,185.5,181.37,R7
E26383,NOx,16.6,16.29,R7
E26385,NOx,88.0,87.9,R7
E26386,NOx,68.1,67.43,R7
E26387,NOx,7777.0,7776.9,R7
E26388,NOx,70.5,71.21,R7
E26389,NOx,9999.0,9803.04,R7
E26390,NOx,95.7,95.5,R7
E26392,NOx,84.9,86.43,R7
E26393,NOx,155.1,148.19,R7
E26394,NOx,79.6,71.64,R7
E26395,NOx,127.8,127.7,R7
E26396,NOx,81800.0,80990.1,R7
E26397,NOx,166.6,166.5,R7
E26398,NOx,71.0,71.72,R7
E26399,NOx,102.0,100.1,R7
E26400,NOx,153.3,153.1,R7
E26401,NOx,177.1,173.14,R7
E26403,NOx,86.2,82.57,R7
E26404,NOx,91.6,82.55,R7
E26405,NOx,106.7,106.6,R7
E26406,NOx,180.5,178.71,R7
E26407,NOx,135.1,135.0,R7
E26408,NOx,1.0,1.01,R7
E26409,NOx,140.2,137.55,R7
E26410,NOx,147.5,147.3,R7
E26412,NOx,169.5,172.76,R7
E26413,NOx,140.3,134.1,R7
E26414,NOx,145.2,131.27,R7
E26415,NOx,184.5,184.4,R7
E26416,NOx,92.8,91.88,R7
E26417,NOx,110.5,110.4,R7
E26418,NOx,107.2,108.28,R7
E26419,NOx,6500.0,6372.65,R7
E26420,NOx,166200.0,166199.8,R7
E26423,NOx,111.7,106.86,R7
E26424,NOx,136.6,123.45,R7
E26425,NOx,97.6,97.5,R7
E26426,NOx,181.9,180.1,R7
E26427,NOx,113100.0,113099.9,R7
E26428,NOx,149.5,151.01,R7
E26429,NOx,190.0,186.37,R7
E26430,NOx,115800.0,115799.8,R7
E26431,NOx,87.8,85.59,R7
E26432,NOx,127.0,129.39,R7
E26433,NOx,82.4,78.95,R7
E26434,NOx,108.6,98.0,R7
E26436,NOx,56.2,55.64,R7
E26437,NOx,89.1,89.0,R7
E26438,NOx,203.1,205.15,R7
E26440,NOx,93.4,93.2,R7
E26441,NOx,87.6,85.39,R7
E26442,NOx,82.7,84.18,R7
E26443,NOx,2.5,2.86,R7
E26444,NOx,15.0,12.91,R7
E26445,NOx,88.5,88.4,R7
E26446,NOx,145600.0,144158.42,R7
E26448,NOx,1.0,1.01,R7
E26449,NOx,87800.0,86078.53,R7
E26450,NOx,164.5,164.3,R7
E26451,NOx,118.8,115.98,R7
E26453,NOx,64.7,62.1,R7
E26456,NOx,187.3,185.45,R7
E26457,NOx,36.4,36.3,R7
E26458,NOx,28.3,28.59,R7
E26459,NOx,214.3,210.2,R7
E26460,NOx,105400.0,105399.8,R7
E26461,NOx,133.8,130.69,R7
E26462,NOx,96.0,97.76,R7
E26463,NOx,2.5,2.86,R7
E26464,NOx,143.3,129.55,R7
E26465,NOx,74900.0,74899.9,R7
E26466,NOx,56.2,55.64,R7
E26467,NOx,125.4,125.3,R7
E26468,NOx,149.6,151.11,R7
E26469,NOx,215.7,211.57,R7
E26470,NOx,9999.0,9998.8,R7
E26471,NOx,151.0,147.55,R7
E26472,NOx,111.4,113.47,R7
E26473,NOx,112.9,108.0,R7
E26474,NOx,91.6,82.55,R7
E26475,NOx,222.5,222.4,R7
E26476,NOx,256.2,253.66,R7
E26477,NOx,151.9,151.8,R7
E26478,NOx,92.3,93.23,R7
E26479,NOx,90.2,88.53,R7
E26480,NOx,132.5,132.3,R7
E26481,NOx,132.4,129.31,R7
E26483,NOx,125.3,119.81,R7
E26486,NOx,173.9,172.18,R7
E26487,NOx,1.0,0.9,R7
E26489,NOx,124.6,122.25,R7
E26490,NOx,113.5,113.3,R7
E26491,NOx,100.9,98.43,R7
E26492,NOx,127500.0,130101.84,R7
E26493,NOx,285.5,272.38,R7
E26494,NOx,134.8,121.82,R7
E26495,NOx,94.0,93.9,R7
E26496,NOx,62.7,62.08,R7
E26497,NOx,214.9,214.8,R7
E26498,NOx,8500.0,8585.86,R7
E26499,NOx,15.5,15.29,R7
E26500,NOx,245.9,245.7,R7
E26501,NOx,174.1,170.2,R7
E26502,NOx,89.1,90.71,R7
E26503,NOx,136.6,130.57,R7
E26504,NOx,6500.0,5908.36,R7
E26505,NOx,84.2,84.1,R7
E26506,NOx,9999.0,9900.0,R7
E26507,NOx,218.4,218.3,R7
E26508,NOx,76.1,76.87,R7
E26509,NOx,215.3,211.18,R7
E26510,NOx,105.8,105.6,R7
E26511,NOx,112.1,109.41,R7
E26512,NOx,171.4,174.69,R7
E26513,NOx,131.5,125.71,R7
E26514,NOx,62.1,55.73,R7
E26515,NOx,254.1,254.0,R7
E26516,NOx,85.4,84.55,R7
E26517,NOx,99.2,99.1,R7
E26518,NOx,135000.0,136363.64,R7
E26519,NOx,157.1,154.12,R7
E26520,NOx,191500.0,191499.8,R7
E26521,NOx,39800.0,39019.12,R7
E26522,NOx,119.1,121.33,R7
E26523,NOx,212.1,202.48,R7
E26525,NOx,69000.0,68999.9,R7
E26526,NOx,159500.0,157920.79,R7
E26527,NOx,203800.0,203799.9,R7
E26528,NOx,200.8,202.83,R7
E26529,NOx,98.9,97.06,R7
E26530,NOx,1.0,0.8,R7
E26531,NOx,144.2,140.88,R7
E26532,NOx,249.1,253.98,R7
E26533,NOx,157.9,150.86,R7
E26534,NOx,198000.0,179999.27,R7
E26535,NOx,233.8,233.7,R7
E26536,NOx,130.9,129.6,R7
E26537,NOx,227.7,227.6,R7
E26538,NOx,211.9,214.04,R7
E26540,NOx,114.6,114.4,R7
E26541,NOx,181.9,177.84,R7
E26542,NOx,112.2,114.29,R7
E26543,NOx,158.9,151.81,R7
E26544,NOx,168.0,152.0,R7
E26545,NOx,53.4,53.3,R7
E26546,NOx,107.8,106.73,R7
E26547,NOx,167.4,167.3,R7
E26548,NOx,40.1,40.51,R7
E26550,NOx,133.3,133.1,R7
E26552,NOx,121.5,123.78,R7
E26553,NOx,15000.0,14286.19,R7
E26554,NOx,197.0,178.36,R7
E26555,NOx,100.3,100.2,R7
E26556,NOx,102.6,101.58,R7
E26557,NOx,125.2,125.1,R7
E26558,NOx,38.0,38.38,R7
E26559,NOx,8500.0,8333.43,R7
E26560,NOx,110.6,110.4,R7
E26561,NOx,178.7,174.71,R7
E26562,NOx,22.5,22.76,R7
E26563,NOx,160.8,153.62,R7
E26564,NOx,57800.0,52544.73,R7
E26565,NOx,192.3,192.2,R7
E26566,NOx,140.2,138.81,R7
E26567,NOx,53200.0,53199.9,R7
E26569,NOx,185500.0,181862.84,R7
E26570,NOx,127.3,127.1,R7
E26571,NOx,221.9,217.06,R7
E26572,NOx,79.4,80.82,R7
E26574,NOx,153.3,138.64,R7
E26575,NOx,148.9,148.8,R7
E26576,NOx,172.1,170.4,R7
E26577,NOx,227.6,227.5,R7
E26578,NOx,80.1,80.91,R7
E26579,NOx,96.6,94.8,R7
E26580,NOx,176.3,176.1,R7
E26581,NOx,99.9,97.45,R7
E26582,NOx,173.4,176.73,R7
E26583,NOx,111.4,106.57,R7
E26584,NOx,114.8,103.64,R7
E26585,NOx,91.7,91.6,R7
E26586,NOx,185.1,183.27,R7
E26587,NOx,139.1,139.0,R7
E26588,NOx,115.3,116.46,R7
E26589,NOx,15.0,14.8,R7
E26590,NOx,79.8,79.6,R7
E26591,NOx,114.6,111.86,R7
E26592,NOx,116.4,118.57,R7
E26593,NOx,218.5,208.57,R7
E26594,NOx,220.4,199.64,R7
E26595,NOx,91.8,91.7,R7
E26596,NOx,148.6,147.13,R7
E26597,NOx,121.6,121.5,R7
E26599,NOx,184.6,181.08,R7
E26600,NOx,1.0,0.8,R7
E26601,NOx,87.0,84.8,R7
E26602,NOx,194.6,198.37,R7
E26603,NOx,109800.0,104571.9,R7
E26604,NOx,90.3,81.36,R7
E26605,NOx,208.0,207.9,R7
E26606,NOx,86.5,85.64,R7
E26607,NOx,118.8,118.7,R7
E26608,NOx,118.4,119.6,R7
E26609,NOx,1.0,1.08,R7
E26610,NOx,15.0,14.8,R7
E26611,NOx,85.3,83.14,R7
E26612,NOx,190600.0,194489.59,R7
E26613,NOx,200.0,190.95,R7
E26614,NOx,104.8,94.55,R7
E26615,NOx,175.4,175.3,R7
E26616,NOx,170.0,168.32,R7
E26618,NOx,1.0,1.01,R7
E26619,NOx,178.4,175.0,R7
E26620,NOx,116.7,116.5,R7
E26621,NOx,182.9,178.82,R7
E26622,NOx,83.1,84.59,R7
E26623,NOx,174.8,166.95,R7
E26624,NOx,115.5,104.27,R7
E26625,NOx,153.2,153.1,R7
E26627,NOx,7777.0,7776.9,R7
E26628,NOx,199.1,201.11,R7
E26629,NOx,285.3,279.8,R7
E26631,NOx,170.2,166.37,R7
E26632,NOx,118.0,120.2,R7
E26633,NOx,20.6,20.1,R7
E26634,NOx,193.3,175.0,R7
E26635,NOx,122.4,122.3,R7
E26636,NOx,47.4,46.93,R7
E26638,NOx,70.9,71.62,R7
E26639,NOx,206000.0,201960.88,R7
E26640,NOx,138.4,138.2,R7
E26641,NOx,63.0,61.27,R7
E26642,NOx,135.1,137.65,R7
