Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Lat_Lon,Source_Type,PM25_Filled,SO2_Filled,NOx_Filled,Exceedance_Flag
E24719,LOC-MUM-01,A-01,,2025-01-26 17:45:00,122.84,156.08,220.49,ug/m3,FAULT,"19.0751,72.8775",Ambient,False,False,False,EXCEEDANCE
E24720,LOC-BLR-01,A-01,,2025-01-26 17:45:00,108.6,122.6,37.4,ug/m3,OK,"12.9715,77.5937",Ambient,True,False,False,EXCEEDANCE
E24721,PL-01,S-01,3823.9,2025-01-26 18:00:00,58.63,54.8,137.75,ug/m3,FAULT,"13.0829,80.2707",Stack,False,False,False,OK
E24722,PL-01,S-02,3121.0,2025-01-26 18:00:00,197.35,15.1,224.59,ug/m3,FAULT,"13.082,80.2721",Stack,False,False,False,EXCEEDANCE
E24723,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E24724,PL-03,S-01,3645.9,2025-01-26 18:00:00,119.45,27.64,27.55,ug/m3,MAINT,"12.9725,77.5939",Stack,False,False,False,OK
E24725,PL-03,S-02,4659.4,2025-01-26 18:00:00,101.1,111.5,267.0,ug/m3,FAULT,"12.9715,77.5958",Stack,False,False,False,OK
E24726,PL-03,S-03,1557.1,2025-01-26 18:00:00,53.56,14.85,213.47,ug/m3,MAINT,"12.972,77.5954",Stack,False,False,False,OK
E24727,LOC-DEL-01,A-01,,2025-01-26 18:00:00,150.3,80.2,49.1,ug/m3,OK,"28.613,77.2092",Ambient,False,False,False,EXCEEDANCE
E24728,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E24729,LOC-MUM-01,A-01,0.0,2025-01-26 18:00:00,123.04,97.94,120.39,ug/m3,FAULT,"19.0763,72.8774",Ambient,False,False,False,EXCEEDANCE
E24730,LOC-BLR-01,A-01,,2025-01-26 18:00:00,28.6,47.5,105.0,ug/m3,OK,"12.9717,77.5936",Ambient,False,False,False,EXCEEDANCE
E24731,PL-01,S-01,4633.5,2025-01-26 18:15:00,83.43,158.04,145.49,ug/m3,FAULT,"13.0827,80.2707",Stack,False,False,False,OK
E24732,PL-01,S-02,1039.4,2025-01-26 18:15:00,170.92,92.86,150.41,ug/m3,OK,"13.0829,80.2711",Stack,False,False,False,EXCEEDANCE
E24733,PL-02,S-01,4958.6,2025-01-26 18:15:00,135.9,14.76,14.76,ug/m3,FAULT,"19.0758,72.8783",Stack,False,False,False,OK
E24734,PL-03,S-01,2195.4,2025-01-26 18:15:00,1904.7733333333335,167.0,99.64,ug/m3,FAULT,"12.9726,77.5951",Stack,True,False,False,EXCEEDANCE
E24735,PL-03,S-02,3827.4,2025-01-26 18:15:00,223.175,14.9,73.2,ug/m3,MAINT,"12.973,77.5955",Stack,True,False,False,EXCEEDANCE
E24736,PL-03,S-03,3619.0,2025-01-26 18:15:00,258.71,98.51,132.28,ug/m3,OK,"12.9712,77.5942",Stack,False,False,False,EXCEEDANCE
E24737,LOC-DEL-01,A-01,,2025-01-26 18:15:00,144.6,41.8,158.5,ug/m3,OK,"28.6132,77.2083",Ambient,False,False,False,EXCEEDANCE
E24738,LOC-DEL-02,A-02,,2025-01-26 18:15:00,83.84,80.4,56.46,ug/m3,OK,"28.6201,77.2157",Ambient,False,False,False,EXCEEDANCE
E24739,LOC-MUM-01,A-01,,2025-01-26 18:15:00,99.12,164.71,227.1125,ug/m3,FAULT,"19.0764,72.8774",Ambient,False,False,True,EXCEEDANCE
E24740,LOC-BLR-01,A-01,,2025-01-26 18:15:00,155.5,48.3,186.3,ug/m3,MAINT,"12.9721,77.595",Ambient,False,False,False,EXCEEDANCE
E24741,PL-01,S-01,3251.6,2025-01-26 18:30:00,149.22,40.88,56.76,ug/m3,MAINT,"13.0819,80.2711",Stack,False,False,False,OK
E24742,PL-01,S-02,2269.4,2025-01-26 18:30:00,224.69,176.43,2.35,ug/m3,FAULT,"13.0839,80.272",Stack,False,False,False,EXCEEDANCE
E24743,PL-02,S-01,1668.1,2025-01-26 18:30:00,273.8,275.7,267.0,ug/m3,MAINT,"19.0763,72.8781",Stack,False,False,False,EXCEEDANCE
E24744,PL-03,S-01,4886.8,2025-01-26 18:30:00,2272.0,275.7,267.0,ug/m3,OK,"12.9715,77.5955",Stack,False,False,False,EXCEEDANCE
E24745,PL-03,S-02,3588.3,2025-01-26 18:30:00,72.1,122.0,29.9,ug/m3,FAULT,"12.9713,77.5946",Stack,False,False,False,OK
E24746,PL-03,S-03,1370.4,2025-01-26 18:30:00,64.65,92.492,128.32,ug/m3,OK,"12.9728,77.5947",Stack,False,True,False,OK
E24747,LOC-DEL-01,A-01,0.0,2025-01-26 18:30:00,273.8,275.7,267.0,ug/m3,OK,"28.6138,77.2095",Ambient,False,False,False,EXCEEDANCE
E24748,LOC-DEL-02,A-02,,2025-01-26 18:30:00,127.47,140.2,159.9,ug/m3,OK,"28.6199,77.2156",Ambient,False,False,False,EXCEEDANCE
E24749,LOC-MUM-01,A-01,0.0,2025-01-26 18:30:00,56.676249999999996,134.12,203.63,ug/m3,MAINT,"19.077,72.8775",Ambient,True,False,False,EXCEEDANCE
E24750,LOC-BLR-01,A-01,,2025-01-26 18:30:00,88.3,87.4,90.7,ug/m3,FAULT,"12.971,77.5942",Ambient,False,False,False,EXCEEDANCE
E24751,PL-01,S-01,1865.4,2025-01-26 18:45:00,162.35,126.96,121.37,ug/m3,FAULT,"13.0819,80.2716",Stack,False,False,False,EXCEEDANCE
E24752,PL-01,S-02,1315.5,2025-01-26 18:45:00,134.08,98.47,157.24,ug/m3,FAULT,"13.0831,80.2718",Stack,False,False,False,OK
E24753,PL-02,S-01,3071.3,2025-01-26 18:45:00,,141.43,272.48,ug/m3,OK,"19.0752,72.8772",Stack,False,False,False,OK
E24754,PL-03,S-01,1800.7,2025-01-26 18:45:00,34.64,249.91875,86.36,ug/m3,FAULT,"12.9719,77.5952",Stack,False,True,False,EXCEEDANCE
E24755,PL-03,S-02,2005.9,2025-01-26 18:45:00,256.925,259.8,177.1,ug/m3,OK,"12.9724,77.5959",Stack,True,False,False,EXCEEDANCE
E24756,PL-03,S-03,4429.0,2025-01-26 18:45:00,92.0025,2.48,267.0,ug/m3,FAULT,"12.9711,77.5939",Stack,True,False,False,OK
E24757,LOC-DEL-01,A-01,0.0,2025-01-26 18:45:00,273.8,275.7,267.0,ug/m3,OK,"28.6142,77.2087",Ambient,False,False,False,EXCEEDANCE
E24758,LOC-DEL-02,A-02,,2025-01-26 18:45:00,141.31,175.45,73.64,ug/m3,FAULT,"28.62,77.2153",Ambient,False,False,False,EXCEEDANCE
E24759,LOC-MUM-01,A-01,0.0,2025-01-26 18:45:00,41.86,1.08,267.0,ug/m3,OK,"19.0767,72.8783",Ambient,False,False,False,EXCEEDANCE
E24760,LOC-BLR-01,A-01,0.0,2025-01-26 18:45:00,198.0,122.8,140.77499999999998,ug/m3,FAULT,"12.9713,77.5938",Ambient,False,False,True,EXCEEDANCE
E24761,PL-01,S-01,2679.3,2025-01-26 19:00:00,147.06,121.47,253.92,ug/m3,MAINT,"13.0827,80.2707",Stack,False,False,False,OK
E24762,PL-01,S-02,2039.4,2025-01-26 19:00:00,142.45,179.9,267.0,ug/m3,OK,"13.0827,80.2713",Stack,False,False,False,OK
E24763,PL-02,S-01,2986.4,2025-01-26 19:00:00,174.19,275.7,101.05,ug/m3,FAULT,"19.0753,72.8772",Stack,False,False,False,EXCEEDANCE
E24764,PL-03,S-01,4778.8,2025-01-26 19:00:00,273.8,224.1375,267.0,ug/m3,MAINT,"12.9726,77.595",Stack,False,True,False,EXCEEDANCE
E24765,PL-03,S-02,1432.8,2025-01-26 19:00:00,273.8,275.7,267.0,ug/m3,OK,"12.9726,77.5959",Stack,False,False,False,EXCEEDANCE
E24766,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E24767,LOC-DEL-01,A-01,,2025-01-26 19:00:00,53.0,114.0,129.5,ug/m3,FAULT,"28.6137,77.2081",Ambient,False,False,False,EXCEEDANCE
E24768,LOC-DEL-02,A-02,,2025-01-26 19:00:00,117.68,206.36,40.71,ug/m3,OK,"28.62,77.215",Ambient,False,False,False,EXCEEDANCE
E24769,LOC-MUM-01,A-01,0.0,2025-01-26 19:00:00,261.37,98.63,212.75,ug/m3,OK,"19.0763,72.8771",Ambient,False,False,False,EXCEEDANCE
E24770,LOC-BLR-01,A-01,,2025-01-26 19:00:00,162.6,238.1,152.7,ug/m3,OK,"12.9722,77.5942",Ambient,False,False,False,EXCEEDANCE
E24771,PL-01,S-01,2096.6,2025-01-26 19:15:00,165.98,55.78,12.97333333333333,ug/m3,MAINT,"13.0819,80.2711",Stack,False,False,True,EXCEEDANCE
E24772,PL-01,S-02,2009.4,2025-01-26 19:15:00,79.49,85.82,127.76,ug/m3,FAULT,"13.084,80.2711",Stack,False,False,False,OK
E24773,PL-02,S-01,2978.6,2025-01-26 19:15:00,126.0,75.62,96.38,ug/m3,MAINT,"19.0754,72.8776",Stack,False,False,False,OK
E24774,PL-03,S-01,4062.0,2025-01-26 19:15:00,151.18,174.91,99.09,ug/m3,FAULT,"12.971,77.5945",Stack,False,False,False,EXCEEDANCE
E24775,PL-03,S-02,4589.3,2025-01-26 19:15:00,2.4,160.5,88.3,ug/m3,MAINT,"12.9714,77.5943",Stack,False,False,False,OK
E24776,PL-03,S-03,1217.1,2025-01-26 19:15:00,119.355,14.85,94.65,ug/m3,FAULT,"12.9723,77.5941",Stack,True,False,False,OK
E24777,LOC-DEL-01,A-01,0.0,2025-01-26 19:15:00,45.7,288.1,99.0,ug/m3,FAULT,"28.6132,77.209",Ambient,False,False,False,EXCEEDANCE
E24778,LOC-DEL-02,A-02,0.0,2025-01-26 19:15:00,197.88,138.18,85.76,ug/m3,MAINT,"28.62,77.2157",Ambient,False,False,False,EXCEEDANCE
E24779,LOC-MUM-01,A-01,,2025-01-26 19:15:00,23.43,68.24,151.67,ug/m3,FAULT,"19.0758,72.8781",Ambient,False,False,False,EXCEEDANCE
E24780,LOC-BLR-01,A-01,,2025-01-26 19:15:00,158.4,70.9,98.2,ug/m3,FAULT,"12.972,77.5951",Ambient,True,False,False,EXCEEDANCE
E24781,PL-01,S-01,2489.3,2025-01-26 19:30:00,136.96,160.59,7.4666666666666615,ug/m3,OK,"13.0834,80.2707",Stack,False,False,True,OK
E24782,PL-01,S-02,4638.8,2025-01-26 19:30:00,205.0,218.22,15.1,ug/m3,OK,"13.0838,80.2703",Stack,False,True,False,EXCEEDANCE
E24783,PL-02,S-01,1179.7,2025-01-26 19:30:00,143.24,68.86,14.76,ug/m3,MAINT,"19.075,72.8768",Stack,False,False,False,OK
E24784,PL-03,S-01,3194.9,2025-01-26 19:30:00,1159.135,61.55,147.45,ug/m3,FAULT,"12.9723,77.5945",Stack,True,False,False,EXCEEDANCE
E24785,PL-03,S-02,3773.8,2025-01-26 19:30:00,218.4,105.5,14.9,ug/m3,FAULT,"12.9727,77.5948",Stack,False,False,False,EXCEEDANCE
E24786,PL-03,S-03,2219.4,2025-01-26 19:30:00,273.8,74.438,267.0,ug/m3,FAULT,"12.9724,77.5954",Stack,False,True,False,EXCEEDANCE
E24787,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E24788,LOC-DEL-02,A-02,0.0,2025-01-26 19:30:00,101.21,189.49,89.39399999999999,ug/m3,FAULT,"28.621,77.216",Ambient,False,False,True,EXCEEDANCE
E24789,LOC-MUM-01,A-01,,2025-01-26 19:30:00,201.76,275.7,110.29,ug/m3,MAINT,"19.0763,72.8777",Ambient,False,False,False,EXCEEDANCE
E24790,LOC-BLR-01,A-01,,2025-01-26 19:30:00,145.1,171.8,124.3,ug/m3,MAINT,"12.9711,77.595",Ambient,False,False,False,EXCEEDANCE
E24791,PL-01,S-01,1670.5,2025-01-26 19:45:00,28.82,89.71,1.96,ug/m3,OK,"13.0823,80.2708",Stack,False,False,False,OK
E24792,PL-01,S-02,1275.4,2025-01-26 19:45:00,273.8,145.2,140.71,ug/m3,MAINT,"13.0824,80.2706",Stack,False,False,False,EXCEEDANCE
E24793,PL-02,S-01,3825.5,2025-01-26 19:45:00,122.57,81.33,140.67,ug/m3,FAULT,"19.0753,72.8775",Stack,False,False,False,OK
E24794,PL-03,S-01,1829.7,2025-01-26 19:45:00,27.09,96.45,85.64,ug/m3,FAULT,"12.9708,77.5951",Stack,False,False,False,OK
E24795,PL-03,S-02,3025.9,2025-01-26 19:45:00,273.8,275.7,267.0,ug/m3,OK,"12.9721,77.5955",Stack,False,False,False,EXCEEDANCE
E24796,PL-03,S-03,2936.9,2025-01-26 19:45:00,174.06,68.42,195.54,ug/m3,OK,"12.9708,77.595",Stack,False,False,False,EXCEEDANCE
E24797,LOC-DEL-01,A-01,,2025-01-26 19:45:00,167.2,159.4,207.6,ug/m3,OK,"28.6131,77.2089",Ambient,False,False,False,EXCEEDANCE
E24798,LOC-DEL-02,A-02,0.0,2025-01-26 19:45:00,123.23,121.82,39.7,ug/m3,FAULT,"28.6202,77.2144",Ambient,False,False,False,EXCEEDANCE
E24799,LOC-MUM-01,A-01,0.0,2025-01-26 19:45:00,127.06,199.12,153.73,ug/m3,MAINT,"19.0766,72.877",Ambient,False,False,False,EXCEEDANCE
E24800,LOC-BLR-01,A-01,0.0,2025-01-26 19:45:00,150.0,181.5,152.5,ug/m3,OK,"12.9717,77.5937",Ambient,False,False,False,EXCEEDANCE
E24801,PL-01,S-01,2820.0,2025-01-26 20:00:00,153.43,50.88,65.69,ug/m3,FAULT,"13.082,80.2705",Stack,False,False,False,EXCEEDANCE
E24802,PL-01,S-02,2609.6,2025-01-26 20:00:00,0.82,127.04,163.98,ug/m3,FAULT,"13.0828,80.272",Stack,False,False,False,OK
E24803,PL-02,S-01,1175.9,2025-01-26 20:00:00,101.62,150.38,48.67,ug/m3,OK,"19.0761,72.8772",Stack,False,False,False,OK
E24804,PL-03,S-01,2797.3,2025-01-26 20:00:00,158.36,56.09,164.64,ug/m3,MAINT,"12.9718,77.5956",Stack,False,False,False,EXCEEDANCE
E24805,PL-03,S-02,1400.6,2025-01-26 20:00:00,160.0,156.4,69.4,ug/m3,OK,"12.9726,77.5946",Stack,False,False,False,EXCEEDANCE
E24806,PL-03,S-03,4496.3,2025-01-26 20:00:00,2.48,89.41,2.48,ug/m3,OK,"12.9712,77.594",Stack,False,False,False,OK
E24807,LOC-DEL-01,A-01,0.0,2025-01-26 20:00:00,213.3,99.3,77.8,ug/m3,OK,"28.6131,77.2096",Ambient,False,False,False,EXCEEDANCE
E24808,LOC-DEL-02,A-02,0.0,2025-01-26 20:00:00,21.72,87.78,165.35,ug/m3,MAINT,"28.6207,77.2142",Ambient,False,False,False,EXCEEDANCE
E24809,LOC-MUM-01,A-01,0.0,2025-01-26 20:00:00,164.51,212.06,154.22,ug/m3,OK,"19.0761,72.8769",Ambient,False,False,False,EXCEEDANCE
E24810,LOC-BLR-01,A-01,0.0,2025-01-26 20:00:00,246.0,14.8,104.3,ug/m3,FAULT,"12.9719,77.5941",Ambient,False,False,False,EXCEEDANCE
E24811,PL-01,S-01,3337.3,2025-01-26 20:15:00,0.49,127.84,66.47,ug/m3,OK,"13.0823,80.2704",Stack,False,False,False,OK
E24812,PL-01,S-02,3238.3,2025-01-26 20:15:00,273.8,275.7,2550.82,ug/m3,OK,"13.0826,80.2719",Stack,False,False,False,EXCEEDANCE
E24813,PL-02,S-01,2639.6,2025-01-26 20:15:00,96.95,119.14,102.57,ug/m3,FAULT,"19.0761,72.8768",Stack,False,False,False,OK
E24814,PL-03,S-01,4943.1,2025-01-26 20:15:00,119.18,65.18,118.27,ug/m3,MAINT,"12.971,77.5944",Stack,False,False,False,OK
E24815,PL-03,S-02,2804.7,2025-01-26 20:15:00,178.1,230.5,129.2,ug/m3,MAINT,"12.9721,77.595",Stack,False,False,False,EXCEEDANCE
E24816,PL-03,S-03,2396.6,2025-01-26 20:15:00,75.05,179.41,138.12,ug/m3,FAULT,"12.9718,77.5953",Stack,False,False,False,OK
E24817,LOC-DEL-01,A-01,0.0,2025-01-26 20:15:00,132.0,88.3,111.0,ug/m3,MAINT,"28.613,77.2092",Ambient,False,False,False,EXCEEDANCE
E24818,LOC-DEL-02,A-02,0.0,2025-01-26 20:15:00,73.84,107.07,162.42,ug/m3,OK,"28.6207,77.2152",Ambient,False,False,False,EXCEEDANCE
E24819,LOC-MUM-01,A-01,0.0,2025-01-26 20:15:00,273.8,275.7,267.0,ug/m3,MAINT,"19.0762,72.8774",Ambient,False,False,False,EXCEEDANCE
E24820,LOC-BLR-01,A-01,,2025-01-26 20:15:00,62.8,176.1,140.8,ug/m3,OK,"12.9726,77.5942",Ambient,False,False,False,EXCEEDANCE
E24821,PL-01,S-01,2753.7,2025-01-26 20:30:00,90.29,140.88,177.94,ug/m3,FAULT,"13.0831,80.2698",Stack,False,False,False,OK
E24822,PL-01,S-02,2327.6,2025-01-26 20:30:00,244.40333333333334,151.84,232.04,ug/m3,FAULT,"13.0828,80.2711",Stack,True,False,False,EXCEEDANCE
E24823,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E24824,PL-03,S-01,3591.6,2025-01-26 20:30:00,46.27,69.45,56.33333333333334,ug/m3,OK,"12.9718,77.5942",Stack,False,False,True,OK
E24825,PL-03,S-02,1706.4,2025-01-26 20:30:00,109.5,48.0,65.7,ug/m3,MAINT,"12.9714,77.5945",Stack,False,False,False,OK
E24826,PL-03,S-03,3189.7,2025-01-26 20:30:00,162.18,138.51,14.85,ug/m3,FAULT,"12.9723,77.5945",Stack,False,False,False,EXCEEDANCE
E24827,LOC-DEL-01,A-01,,2025-01-26 20:30:00,33.4,179.3,129.1,ug/m3,OK,"28.6131,77.2085",Ambient,False,False,False,EXCEEDANCE
E24828,LOC-DEL-02,A-02,,2025-01-26 20:30:00,182.32,24.14,160.90499999999997,ug/m3,OK,"28.62,77.2148",Ambient,False,False,True,EXCEEDANCE
E24829,LOC-MUM-01,A-01,,2025-01-26 20:30:00,124.9,174.02,194.12,ug/m3,FAULT,"19.076,72.8767",Ambient,False,False,False,EXCEEDANCE
E24830,LOC-BLR-01,A-01,,2025-01-26 20:30:00,96.2,228.60000000000002,121.3,ug/m3,FAULT,"12.9709,77.5943",Ambient,False,True,False,EXCEEDANCE
E24831,PL-01,S-01,4313.7,2025-01-26 20:45:00,67.25,1.47,54.41,ug/m3,MAINT,"13.0833,80.2708",Stack,False,False,False,OK
E24832,PL-01,S-02,1825.0,2025-01-26 20:45:00,301.94,68.37,196.94,ug/m3,FAULT,"13.0821,80.2711",Stack,False,False,False,EXCEEDANCE
E24833,PL-02,S-01,3497.5,2025-01-26 20:45:00,14.76,53.81,127.9,ug/m3,OK,"19.0752,72.8767",Stack,False,False,False,OK
E24834,PL-03,S-01,3036.2,2025-01-26 20:45:00,145.36,39.09,30.0,ug/m3,OK,"12.9714,77.5947",Stack,False,False,False,OK
E24835,PL-03,S-02,2483.5,2025-01-26 20:45:00,66.0,14.9,158.6,ug/m3,MAINT,"12.972,77.5951",Stack,False,False,False,OK
E24836,PL-03,S-03,2373.7,2025-01-26 20:45:00,49.349,155.05,35.35,ug/m3,FAULT,"12.9717,77.5952",Stack,True,False,False,OK
E24837,LOC-DEL-01,A-01,0.0,2025-01-26 20:45:00,147.7,35.9,159.7,ug/m3,OK,"28.6148,77.2094",Ambient,False,False,False,EXCEEDANCE
E24838,LOC-DEL-02,A-02,0.0,2025-01-26 20:45:00,263.74,27.88,159.39,ug/m3,OK,"28.6194,77.2154",Ambient,False,False,False,EXCEEDANCE
E24839,LOC-MUM-01,A-01,0.0,2025-01-26 20:45:00,273.8,275.7,267.0,ug/m3,FAULT,"19.0769,72.8776",Ambient,False,False,False,EXCEEDANCE
E24840,LOC-BLR-01,A-01,,2025-01-26 20:45:00,224.0,281.1,75.7,ug/m3,OK,"12.9719,77.5941",Ambient,False,False,False,EXCEEDANCE
E24841,PL-01,S-01,3835.4,2025-01-26 21:00:00,273.8,1960.29,267.0,ug/m3,OK,"13.0819,80.2701",Stack,False,False,False,EXCEEDANCE
E24842,PL-01,S-02,2139.9,2025-01-26 21:00:00,185.61,15.1,108.47,ug/m3,OK,"13.082,80.2712",Stack,False,False,False,EXCEEDANCE
E24843,PL-02,S-01,1515.5,2025-01-26 21:00:00,160.95,114.57,103.81,ug/m3,FAULT,"19.0758,72.8781",Stack,False,False,False,EXCEEDANCE
E24844,PL-03,S-01,2763.1,2025-01-26 21:00:00,215.09,97.18,1.55,ug/m3,OK,"12.9722,77.5939",Stack,False,False,False,EXCEEDANCE
E24845,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E24846,PL-03,S-03,4418.1,2025-01-26 21:00:00,147.52,67.13,163.37,ug/m3,FAULT,"12.9722,77.594",Stack,False,False,False,OK
E24847,LOC-DEL-01,A-01,0.0,2025-01-26 21:00:00,197.0,57.7,100.7,ug/m3,OK,"28.6141,77.209",Ambient,False,False,False,EXCEEDANCE
E24848,LOC-DEL-02,A-02,0.0,2025-01-26 21:00:00,21.52,94.75,32.93,ug/m3,MAINT,"28.6191,77.2144",Ambient,False,False,False,EXCEEDANCE
E24849,LOC-MUM-01,A-01,,2025-01-26 21:00:00,122.35,134.12,107.41999999999999,ug/m3,FAULT,"19.0769,72.8777",Ambient,False,False,True,EXCEEDANCE
E24850,LOC-BLR-01,A-01,,2025-01-26 21:00:00,14.8,92.5,73.3,ug/m3,FAULT,"12.9726,77.5954",Ambient,False,False,False,EXCEEDANCE
E24851,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E24852,PL-01,S-02,2582.7,2025-01-26 21:15:00,144.69,28.27,183.88,ug/m3,FAULT,"13.0833,80.2715",Stack,False,False,False,OK
E24853,PL-02,S-01,1511.0,2025-01-26 21:15:00,273.8,275.7,267.0,ug/m3,FAULT,"19.0755,72.878",Stack,False,False,False,EXCEEDANCE
E24854,PL-03,S-01,4915.5,2025-01-26 21:15:00,74.64,178.73,182.36,ug/m3,OK,"12.971,77.5946",Stack,False,False,False,OK
E24855,PL-03,S-02,3490.7,2025-01-26 21:15:00,105.5,99.1,115.7,ug/m3,FAULT,"12.9718,77.5955",Stack,False,False,False,OK
E24856,PL-03,S-03,2091.5,2025-01-26 21:15:00,79.21,80.89,14.85,ug/m3,FAULT,"12.9727,77.5942",Stack,False,False,False,OK
E24857,LOC-DEL-01,A-01,,2025-01-26 21:15:00,0.4,118.1,67.43333333333334,ug/m3,MAINT,"28.6132,77.2094",Ambient,False,False,True,EXCEEDANCE
E24858,LOC-DEL-02,A-02,0.0,2025-01-26 21:15:00,124.04,203.84,172.12,ug/m3,OK,"28.6209,77.2146",Ambient,False,False,False,EXCEEDANCE
E24859,LOC-MUM-01,A-01,,2025-01-26 21:15:00,118.92,71.86,60.49,ug/m3,MAINT,"19.0755,72.8782",Ambient,False,False,False,EXCEEDANCE
E24860,LOC-BLR-01,A-01,,2025-01-26 21:15:00,109.8,275.7,165.8,ug/m3,OK,"12.9708,77.5939",Ambient,False,False,False,EXCEEDANCE
E24861,PL-01,S-01,4109.1,2025-01-26 21:30:00,85.78,100.29,84.22,ug/m3,MAINT,"13.0826,80.2707",Stack,False,False,False,OK
E24862,PL-01,S-02,3638.9,2025-01-26 21:30:00,77.55,159.8,183.67,ug/m3,OK,"13.083,80.2716",Stack,False,False,False,OK
E24863,PL-02,S-01,2487.5,2025-01-26 21:30:00,85.14,23.24,89.52,ug/m3,OK,"19.0761,72.8782",Stack,False,False,False,OK
E24864,PL-03,S-01,1891.1,2025-01-26 21:30:00,80.55,83.0,104.82,ug/m3,MAINT,"12.9718,77.5943",Stack,False,False,False,OK
E24865,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E24866,PL-03,S-03,1125.9,2025-01-26 21:30:00,95.15,160.89,35.84,ug/m3,FAULT,"12.9716,77.5957",Stack,False,False,False,OK
E24867,LOC-DEL-01,A-01,,2025-01-26 21:30:00,109.7,165.5,0.9,ug/m3,MAINT,"28.6144,77.2096",Ambient,False,False,False,EXCEEDANCE
E24868,LOC-DEL-02,A-02,,2025-01-26 21:30:00,208.28,113.84,1.01,ug/m3,OK,"28.6191,77.2144",Ambient,False,False,False,EXCEEDANCE
E24869,LOC-MUM-01,A-01,0.0,2025-01-26 21:30:00,47.16,184.31,84.02,ug/m3,OK,"19.0763,72.8784",Ambient,False,False,False,EXCEEDANCE
E24870,LOC-BLR-01,A-01,0.0,2025-01-26 21:30:00,213.0,100.0,97.4,ug/m3,FAULT,"12.971,77.5947",Ambient,False,False,False,EXCEEDANCE
E24871,PL-01,S-01,1742.8,2025-01-26 21:45:00,273.8,50.69,99.41,ug/m3,MAINT,"13.0819,80.2713",Stack,False,False,False,EXCEEDANCE
E24872,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E24873,PL-02,S-01,2905.0,2025-01-26 21:45:00,199.81,2.86,150.38,ug/m3,MAINT,"19.0754,72.8768",Stack,False,False,False,EXCEEDANCE
E24874,PL-03,S-01,3431.6,2025-01-26 21:45:00,119.64,1.55,172.91,ug/m3,OK,"12.9711,77.5948",Stack,False,False,False,OK
E24875,PL-03,S-02,2970.1,2025-01-26 21:45:00,135.1,187.1,149.2,ug/m3,MAINT,"12.973,77.5951",Stack,False,False,False,OK
E24876,PL-03,S-03,3630.1,2025-01-26 21:45:00,69.21,145.94,133.604,ug/m3,FAULT,"12.9709,77.5955",Stack,False,False,True,OK
E24877,LOC-DEL-01,A-01,,2025-01-26 21:45:00,60.9,81.0,0.9,ug/m3,OK,"28.6139,77.209",Ambient,False,False,False,EXCEEDANCE
E24878,,,,,,,,ug/m3,GAP_FILLED,,Unknown,False,False,False,OK
E24879,LOC-MUM-01,A-01,0.0,2025-01-26 21:45:00,273.8,141.6,267.0,ug/m3,MAINT,"19.0764,72.8774",Ambient,False,True,False,EXCEEDANCE
E24880,LOC-BLR-01,A-01,,2025-01-26 21:45:00,59.9,249.0,63.7,ug/m3,OK,"12.9723,77.5941",Ambient,False,False,False,EXCEEDANCE
E24881,PL-01,S-01,2420.2,2025-01-26 22:00:00,273.8,275.7,267.0,ug/m3,FAULT,"13.0834,80.2701",Stack,False,False,False,EXCEEDANCE
E24882,PL-01,S-02,2568.4,2025-01-26 22:00:00,155.2,103.27,102.35,ug/m3,MAINT,"13.0824,80.2713",Stack,False,False,False,EXCEEDANCE
E24883,PL-02,S-01,4352.5,2025-01-26 22:00:00,97.62,156.38,197.24,ug/m3,FAULT,"19.0766,72.8767",Stack,False,False,False,OK
E24884,PL-03,S-01,2615.7,2025-01-26 22:00:00,122.27,12.91,104.55,ug/m3,MAINT,"12.9708,77.5939",Stack,False,False,False,OK
E24885,PL-03,S-02,2895.0,2025-01-26 22:00:00,244.9,91.2,111.8,ug/m3,OK,"12.9714,77.5949",Stack,False,False,False,EXCEEDANCE
E24886,PL-03,S-03,4900.0,2025-01-26 22:00:00,273.8,275.7,267.0,ug/m3,FAULT,"12.9709,77.5947",Stack,False,False,False,EXCEEDANCE
E24887,LOC-DEL-01,A-01,0.0,2025-01-26 22:00:00,29.2,177.4,136.5,ug/m3,MAINT,"28.6145,77.2085",Ambient,False,False,False,EXCEEDANCE
E24888,LOC-DEL-02,A-02,,2025-01-26 22:00:00,58.28,95.76,1.01,ug/m3,OK,"28.6196,77.216",Ambient,False,False,False,EXCEEDANCE
E24889,LOC-MUM-01,A-01,,2025-01-26 22:00:00,171.47,43.63,198.14,ug/m3,MAINT,"19.0767,72.8778",Ambient,False,False,False,EXCEEDANCE
