Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Lat_Lon
E21142,PL-01,S-02,4323.5,23-03-2026 00:30,88.1,207.3,137.7,ug/m3,OK,"13.084,80.2704"
E21143,PL-02,S-01,2086.7,23-03-2026 00:30,45.8,97.6,221.5,ug/m3,MAINT,"19.0762,72.8783"
E21144,PL-03,S-01,3422.7,23-03-2026 00:30,74.0,149.4,150.3,ug/m3,  OK  ,"12.9714,77.5937"
E21145,PL-03,S-02,1835.0,23-03-2026 00:30,99.1,<5.0,35.6,ug/m3,OFFLINE,"12.9717,77.5948"
E21146,PL-03,S-03,2618.8,23-03-2026 00:30,148.7,170.8,114.8,ug/m3,MAINT,"12.9726,77.5957"
E21148,LOC-DEL-02,A-02,0.0,22-03-2026 19:00 UTC,163.9,109.3,129.1,µg/m³,Error 404,28.62;77.215
E21149,LOC-MUM-01,A-01,0,22-03-2026 24:30,171.3,41.6,-7.2,ug/m3,MAINT,"19.0756,72.8783"
E21150,LOC-BLR-01,A-01,0.0,23-03-2026 00:30,82.0,15.0,44.1,ug/m3,OK,"12.9721,77.5945"
E21151,PL-01,S-01,3581.5,23-03-2026 00:45,46.9,143.7,119.4,ug/m3,MAINT,"13.083,80.2715"
E21152,PL-01,S-02,3299.7,23-03-2026 00:45,160.4,50.5,144.7,ug/m3,OK,"13.0822,80.2719"
E21153,PL-02,S-01,3265.2,23-03-2026 00:45,161.8,199.4,87.5,ug/m3,FAULT,"19.0765,72.8776"
E21154,PL-03,S-01,3203.3,23-03-2026 00:45,8500.0,157.4,36.8,µg/m³,down,"12.9709,77.5943"
E21155,PL-03,S-02,3553.4,23-03-2026 00:45,-7.8,159.3,113.7,µg/m³,OK,"12.9716,77.5949"
E21156,PL-03,S-03,2699.1,23-03-2026 00:45,137.0,98.6,117.6,µg/m³,OK,"12.9722,77.5944"
E21157,LOC-DEL-01,A-01,0.0,23-03-2026 00:45,153.9,144.7,152.0,ug/m3,MAINT,"28.6147,77.2094"
E21158,LOC-DEL-02,A-02,NULL,23-03-2026 00:45,201.5,87.4,155.3,ug/m3,  OK  ,"28.6194,77.214"
E21159,LOC-MUM-01,A-01,,23-03-2026 00:45,117.5,98.2,132.5,µg/m³,MAINT,"19.076,72.8783"
E21160,LOC-BLR-01,A-01,,23-03-2026 00:45,197.3,57.6,50.8,mg/Nm3,FAULT,"12.9719,77.5949"
E21161,PL-01,S-01,1782.3,23-03-2026 01:00,65.2,185.3,6500.0,ug/m3,OK,"13.0825,80.2703"
E21162,PL-01,S-02,4286.5,23-03-2026 01:00,100.6,83.8,100.6,ug/m3,FAULT,"13.0827,80.272"
E21163,PL-02,S-01,4239.2,23-03-2026 01:00,156.9,177.7,158.6,ug/m3,MAINT,"19.0768,72.8782"
E21165,PL-03,S-02,3601.8,23-03-2026 01:00,181.6,167.0,249.4,ug/m3,MAINT,"12.9712,77.5948"
E21166,PL-03,S-03,3541.3,23-03-2026 01:00,80.7,153.8,95.2,ug/m3,FAULT,"12.9718,-999.0"
E21167,LOC-DEL-01,A-01,0,23-03-2026 01:00,80.3,7777.0,214.1,ug/m3,down,"28.6137,77.2082"
E21168,LOC-DEL-02,A-02,,23-03-2026 01:00,113.4,124.7,196.6,ug/m3,FAULT,"28.6198,77.2156"
E21169,LOC-MUM-01,A-01,0.0,23-03-2026 01:00,9999.0,97.4,72.7,ug/m3,MAINT,"19.0756,72.8775"
E21170,LOC-BLR-01,A-01,0,23-03-2026 01:00,35.0,107.5,-8.8,ug/m3,FAULT,"12.9722,77.5951"
E21171,PL-01,S-01,2971.8,23-03-2026 01:15,130.7,156.8,141.0,mg/Nm3,OK,"13.0821,80.2706"
E21172,PL-01,S-02,3964.6,23-03-2026 01:15,238.5,128.1,-5.2,ug/m3,down,"13.0826,80.2715"
E21174,PL-03,S-01,4030.8,23-03-2026 01:15,179.3,-6.8,184.6,ug/m3,OK,"12.9715,77.5953"
E21175,PL-03,S-02,3212.7,22-03-2026 19:45 UTC,207.3,117.2,68.7,ug/m3,error,"12.9714,77.5952"
E21176,PL-03,S-03,1228.5,22-03-2026 19:45 UTC,86.6,< 5.0,214.7,mg/Nm3,OK,"12.9719,77.5939"
E21177,LOC-DEL-01,A-01,0,23-03-2026 01:15,167.9,71.7,153.1,ug/m3,MAINT,"28.6135,77.2082"
E21178,LOC-DEL-02,A-02,NULL,23-03-2026 01:15,245.7,54.4,128.4,ug/m3,MAINT,"28.6201,77.2142"
E21179,LOC-MUM-01,A-01,NULL,23-03-2026 01:15,-6.7,65.1,165.9,ug/m3,MAINT,"19.0753,72.8768"
E21180,LOC-BLR-01,A-01,NULL,23-03-2026 01:15,111.5,70.7,138.9,ug/m3,OK,"12.9721,77.5947"
E21181,PL-01,S-01,4907.2,23-03-2026 01:30,146.2,192.7,114.2,ug/m3,OK,"13.0835,80.2713"
E21182,PL-01,S-02,2013.4,23-03-2026 01:30,153.0,177.8,184.2,ug/m3, Ok,"13.0836,80.272"
E21183,PL-02,S-01,3267.3,23-03-2026 01:30,145.0,122.7,95.4,µg/m³, ok ,"19.0769,72.8768"
E21184,PL-03,S-01,3774.5,23-03-2026 01:30,104.0,196.9,221.9,ug/m3,OK,"12.9718,77.5937"
E21185,PL-03,S-02,2269.7,23-03-2026 01:30,140.1,257.8,191.2,mg/Nm3,OFFLINE,"12.9727,77.5945"
E21186,PL-03,S-03,4262.1,23-03-2026 01:30,169.3,126.3,-7.9,ug/m3,FAULT,"12.9721,77.5941"
E21187,LOC-DEL-01,A-01,NULL,23-03-2026 01:30,6500.0,178.4,218.3,ug/m3,maintenance,"28.6134,77.2086"
E21188,LOC-DEL-02,A-02,,23-03-2026 01:30,51.9,63.0,98.8,ug/m3,MAINT,"28.6197,77.2153"
E21189,LOC-MUM-01,A-01,,23-03-2026 01:30,137.6,176.2,132.5,ug/m3,FAULT,"19.0767,72.877"
E21190,LOC-BLR-01,A-01,,23-03-2026 01:30,15.0,146.4,168.5,ug/m3,offline,"12.9713,77.5942"
E21191,PL-01,S-01,4835.3,23-03-2026 01:45,7777.0,157.5,-3.2,ug/m3,FAULT,"13.0834,80.2711"
E21192,PL-01,S-02,4154.5,22-03-2026 20:15 UTC,236.0,143.5,74.2,ug/m3,OK,"13.0834,80.2717"
E21193,PL-02,S-01,1679.2,23-03-2026 01:45,99.8,41.6,91.2,ug/m3,MAINT,"19.0766,72.8782"
E21194,PL-03,S-01,3649.6,23-03-2026 01:45,151.5,-9.4,186.5,ug/m3,FAULT,"12.972,77.5947"
E21195,PL-03,S-02,2932.5,23-03-2026 01:45,153.6,148.1,< 5.0,ug/m3,  MAINT ,"12.9713,77.5946"
E21196,PL-03,S-03,3713.5,23-03-2026 01:45,<5.0,190.1,234.0,ug/m3,OFFLINE,"12.9719,77.5954"
E21197,LOC-DEL-01,A-01,NULL,23-03-2026 01:45,202.5,128.4,90.4,ug/m3,OK,"28.6132,77.2082"
E21198,LOC-DEL-02,A-02,0,23-03-2026 01:45,155.3,182.5,8500.0,ug/m3, ok ,"28.6192,77.2154"
E21199,LOC-MUM-01,A-01,NULL,23-03-2026 01:45,218.1,216.9,141.6,ug/m3,MAINT,"19.077,72.877"
E21200,LOC-BLR-01,A-01,0,23-03-2026 01:45,156.9,210.4,55.6,ug/m3,Error 404,"12.9711,77.5954"
E21202,PL-01,S-02,4715.8,23-03-2026 02:00,116.7,152.5,22.0,ug/m3,MAINT,"13.0836,80.2721"
E21203,PL-02,S-01,2000.5,23-03-2026 02:00,-13.7,105.6,< 5.0,ug/m3,OK,"72.8777,19.076"
E21204,PL-03,S-01,3371.8,22-03-2026 20:30 UTC,148.9,BDL,6500.0,ug/m3,MAINT,"12.9723,77.5939"
E21205,PL-03,S-02,1108.1,23-03-2026 02:00,6500.0,6500.0,99.2,ug/m3,FAULT,"12.9722,77.596"
E21206,PL-03,S-03,2339.6,23-03-2026 02:00,112.9,217.0,154.9,ug/m3,FAULT,"12.972,77.5948"
E21207,LOC-DEL-01,A-01,NULL,23-03-2026 02:00,98.8,129.6,78.9,ug/m3,MAINT,"28.6149,77.2096"
E21208,LOC-DEL-02,A-02,0.0,23-03-2026 02:00,17.8,19.7,175.7,ug/m3,OK,"28.6202,77.2141"
E21210,LOC-BLR-01,A-01,0.0,23-03-2026 02:00,6500.0,83.1,<2.0,ug/m3,  MAINT ,"12.9723,77.5936"
E21212,PL-01,S-02,1503.4,23-03-2026 02:15,159.4,116.5,99.5,mg/Nm3,maintenance,"13.0836,80.2703"
E21213,PL-02,S-01,4485.9,23-03-2026 02:15,125.5,160.6,< 5.0,mg/Nm3,OK,"19.0755,72.8779"
E21214,PL-03,S-01,4470.0,23-03-2026 02:15,178.5,61.4,128.2,ug/m3,MAINT,"12.9719,77.5948"
E21215,PL-03,S-02,4766.2,23-03-2026 02:15,25.8,159.6,230.7,ug/m3,MAINT,"12.9723,77.5958"
E21216,PL-03,S-03,1470.2,22-03-2026 20:45 UTC,73.2,88.8,67.0,ug/m3, Ok,"12.9718,77.594"
E21217,LOC-DEL-01,A-01,0.0,23-03-2026 02:15,127.3,< 2.0,159.6,ug/m3,MAINT,"28.614,77.2091"
E21218,LOC-DEL-02,A-02,0.0,23-03-2026 02:15,117.8,174.1,20.6,ug/m3,error,"28.62,-999.0"
E21219,LOC-MUM-01,A-01,0.0,23-03-2026 02:15,32.8,217.9,36.8,ug/m3,OK,"19.0753,72.8771"
E21220,LOC-BLR-01,A-01,NULL,23-03-2026 02:15,43.7,103.0,59.6,ug/m3,FAULT,"12.9722,77.5948"
E21221,PL-01,S-01,3730.2,23-03-2026 02:30,125.0,59.1,60.0,µg/m³,offline,"13.0834,80.2712"
E21222,PL-01,S-02,3759.4,23-03-2026 02:30,204.6,167.9,107.7,ug/m3,DOWN  ,"13.0837,80.2717"
E21223,PL-02,S-01,3159.5,23-03-2026 02:30,128.2,117.3,196.4,ug/m3,  MAINT ,"19.0763,72.8771"
E21224,PL-03,S-01,1594.9,23-03-2026 02:30,15.0,54.9,99.4,ug/m3,MAINT,"12.9716,77.5954"
E21225,PL-03,S-02,2523.1,23-03-2026 02:30,111.3,173.9,9999.0,ug/m3, ok ,"12.9718,77.5951"
E21226,PL-03,S-03,4763.8,23-03-2026 02:30,200.1,<5.0,65.6,ug/m3,FAULT,"12.971,77.5955"
E21227,LOC-DEL-01,A-01,,23-03-2026 02:30,BDL,274.2,200.5,ug/m3,FAULT,"28.6145,77.2095"
E21228,LOC-DEL-02,A-02,,23-03-2026 02:30,69.1,90.1,<2.0,µg/m³,FAULT,"28.6193,77.215"
E21229,LOC-MUM-01,A-01,0,22-03-2026 21:00 UTC,131.8,47.5,177.1,ug/m3,FAULT,"19.0761,72.878"
E21230,LOC-BLR-01,A-01,,23-03-2026 02:30,116.6,BDL,28.4,ug/m3,FAULT,"12.971,77.5944"
E21231,PL-01,S-01,2918.1,22-03-2026 21:15 UTC,154.0,103.5,179.0,mg/Nm3,FAULT,"13.0836,80.2697"
E21233,PL-02,S-01,2230.5,22-03-2026 24:45,145.3,96.1,56.7,ug/m3, maint,"19.0752,72.8784"
E21234,PL-03,S-01,1384.1,23-03-2026 02:45,133.1,96.6,83.4,µg/m³,offline,"12.9713,77.5953"
E21235,PL-03,S-02,1604.5,23-03-2026 02:45,191.1,106.5,62.7,µg/m³,OK,"12.9717,77.5942"
E21236,PL-03,S-03,2656.5,22-03-2026 21:15 UTC,237.3,129.2,147.7,mg/Nm3,down,"12.9712,77.5942"
E21237,LOC-DEL-01,A-01,0,23-03-2026 02:45,39.0,-9.0,167.0,ug/m3,FAULT,"28.6148,77.2083"
E21238,LOC-DEL-02,A-02,,23-03-2026 02:45,BDL,252.1,-2.9,ug/m3, fault ,"28.6205,77.216"
E21239,LOC-MUM-01,A-01,0.0,23-03-2026 02:45,99.5,7777.0,118.1,ug/m3,MAINT,"19.0761,72.878"
E21240,LOC-BLR-01,A-01,0.0,23-03-2026 02:45,86.1,82.0,217.0,ug/m3,FAULT,"12.9712,77.594"
E21241,PL-01,S-01,1256.8,23-03-2026 03:00,8500.0,7777.0,203.9,ug/m3,error,"13.0834,80.27"
E21242,PL-01,S-02,3880.4,23-03-2026 03:00,190.4,63.5,96.7,ug/m3,OK,"13.0825,80.2713"
E21243,PL-02,S-01,1819.1,23-03-2026 03:00,120.1,< 5.0,<5.0,µg/m³,FAULT,"19.0761,72.8779"
E21244,PL-03,S-01,1012.4,22-03-2026 24:00,59.0,107.2,278.1,ug/m3, ok ,"12.9708,77.5956"
E21245,PL-03,S-02,2319.0,22-03-2026 24:00,103.2,147.0,100.7,mg/Nm3,FAULT,"12.9718,77.5954"
E21247,LOC-DEL-01,A-01,NULL,23-03-2026 03:00,200.6,93.3,170.0,ug/m3,FAULT,"28.6143,77.2092"
E21248,LOC-DEL-02,A-02,NULL,23-03-2026 03:00,15.0,15.0,31.0,mg/Nm3,down,"28.6205,77.2158"
E21249,LOC-MUM-01,A-01,NULL,23-03-2026 03:00,158.9,69.8,62.2,ug/m3, ok ,"19.0769,72.8782"
E21250,LOC-BLR-01,A-01,0.0,23-03-2026 03:00,259.1,85.5,257.6,ug/m3,FAULT,"12.9726,77.5938"
E21251,PL-01,S-01,3259.7,23-03-2026 03:15,157.3,146.6,55.8,ug/m3,OK,"13.0837,80.2711"
E21252,PL-01,S-02,3340.5,23-03-2026 03:15,197.0,120.7,-7.3,ug/m3,down,"13.0831,80.2703"
E21253,PL-02,S-01,1438.7,22-03-2026 21:45 UTC,236.1,-14.3,76.3,ug/m3,MAINT,"19.077,72.8777"
E21254,PL-03,S-01,2482.5,22-03-2026 21:45 UTC,83.6,49.5,135.4,ug/m3,ok ,"12.9718,77.5945"
E21255,PL-03,S-02,2520.1,23-03-2026 03:15,133.6,62.3,15.0,ug/m3,FAULT,"12.9721,77.5948"
E21256,PL-03,S-03,4396.1,23-03-2026 03:15,126.9,108.4,115.4,ug/m3,MAINT,"12.9709,77.5949"
E21257,LOC-DEL-01,A-01,NULL,23-03-2026 03:15,BDL,69.7,163.4,ug/m3,FAULT,"28.6131,77.2081"
E21258,LOC-DEL-02,A-02,0,23-03-2026 03:15,264.3,< 2.0,137.9,ug/m3, fault ,"28.6206,77.2144"
E21259,LOC-MUM-01,A-01,,23-03-2026 03:15,115.1,125.9,164.1,ug/m3,OK,"19.0768,72.8771"
E21260,LOC-BLR-01,A-01,,23-03-2026 03:15,182.6,112.6,183.3,ug/m3,OK,"12.9719,77.5945"
E21261,PL-01,S-01,1526.2,23-03-2026 03:30,145.3,218.5,110.4,ug/m3,OK,"13.0817,80.2714"
E21262,PL-01,S-02,1831.1,23-03-2026 03:30,134.6,<4.0,168.5,ug/m3,FAULT,"13.0821,80.2721"
E21263,PL-02,S-01,1102.1,23-03-2026 03:30,132.8,83.6,34.7,ug/m3,OK,"19.0761,72.8772"
E21264,PL-03,S-01,2025.7,23-03-2026 03:30,158.0,141.4,103.6,ug/m3,ok ,"12.9721,77.5938"
E21265,PL-03,S-02,4921.8,23-03-2026 03:30,75.3,161.3,143.9,ug/m3,MAINT,"12.9717,77.5951"
E21266,PL-03,S-03,1730.3,23-03-2026 03:30,111.4,-12.7,80.7,ug/m3,MAINT,"12.9716,77.595"
E21267,LOC-DEL-01,A-01,,23-03-2026 03:30,131.4,101.5,169.5,ug/m3,OK,"28.6144,77.2087"
E21268,LOC-DEL-02,A-02,,23-03-2026 03:30,136.7,114.8,109.3,µg/m³,FAULT,"28.6197,77.2158"
E21269,LOC-MUM-01,A-01,NULL,23-03-2026 03:30,190.7,58.2,167.1,ug/m3,maintenance,"19.0761,72.8775"
E21270,LOC-BLR-01,A-01,,23-03-2026 03:30,162.5,194.0,164.0,ug/m3, Ok,"12.9707,77.5946"
E21271,PL-01,S-01,3552.9,22-03-2026 24:45,152.0,171.3,158.0,ug/m3,OK,"13.0827,80.2699"
E21272,PL-01,S-02,4524.1,23-03-2026 03:45,197.9,17.6,22.5,ug/m3,FAULT,"13.0824,80.272"
E21273,PL-02,S-01,1002.6,23-03-2026 03:45,125.1,< 5.0,167.7,ug/m3,OK,"19.0767,72.8769"
E21274,PL-03,S-01,4709.3,23-03-2026 03:45,203.2,73.7,162.3,ug/m3,  OK  ,"12.9716,77.5943"
E21275,PL-03,S-02,1867.3,23-03-2026 03:45,-6.7,113.6,<5.0,ug/m3,FAULT,"12.971,77.5947"
E21276,PL-03,S-03,1274.8,23-03-2026 03:45,188.7,62.4,145.0,ug/m3,FAULT,"12.9713,77.5946"
E21277,LOC-DEL-01,A-01,0.0,23-03-2026 03:45,135.1,68.7,233.8,mg/Nm3,MAINT,"28.6145,77.2084"
E21278,LOC-DEL-02,A-02,0.0,23-03-2026 03:45,109.6,120.5,<2.0,ug/m3, Ok,"28.6208,77.2143"
E21279,LOC-MUM-01,A-01,,23-03-2026 03:45,141.5,78.7,-3.4,µg/m³,MAINT,"19.0751,72.8771"
E21280,LOC-BLR-01,A-01,0,23-03-2026 03:45,157.3,89.6,202.8,mg/Nm3, Ok,"12.9714,77.5945"
E21281,PL-01,S-01,3575.4,23-03-2026 04:00,125.3,101.8,242.0,ug/m3,OK,"13.0837,80.2702"
E21282,PL-01,S-02,4831.5,22-03-2026 22:30 UTC,<2.0,101.1,178.0,ug/m3, fault ,"13.0824,80.2703"
E21283,PL-02,S-01,4927.4,23-03-2026 04:00,125.1,171.1,134.4,ug/m3,error,"19.0769,72.8784"
E21284,PL-03,S-01,3919.9,23-03-2026 04:00,226.1,61.5,132.2,ug/m3,OK,"12.9718,77.5945"
E21285,PL-03,S-02,4820.1,23-03-2026 04:00,188.1,234.1,147.4,ug/m3,FAULT,"12.9715,77.5942"
E21286,PL-03,S-03,1086.7,23-03-2026 04:00,<5.0,123.7,186.9,ug/m3,MAINT,"12.9719,77.5941"
E21287,LOC-DEL-01,A-01,0,23-03-2026 04:00,85.6,93.2,101.6,ug/m3,ok ,"28.6134,77.2088"
E21288,LOC-DEL-02,A-02,NULL,23-03-2026 04:00,183.6,95.1,-13.0,ug/m3,FAULT,"28.62,77.2146"
E21289,LOC-MUM-01,A-01,NULL,22-03-2026 22:30 UTC,33.3,121.1,141.0,ug/m3,OK,"19.0766,72.8777"
E21290,LOC-BLR-01,A-01,0.0,22-03-2026 22:30 UTC,125.0,204.4,123.5,ug/m3,FAULT,"12.9715,77.5942"
E21291,PL-01,S-01,4852.3,23-03-2026 04:15,153.0,48.8,76.2,mg/Nm3,MAINT,"13.0828,80.2707"
E21292,PL-01,S-02,1149.5,23-03-2026 04:15,BDL,BDL,BDL,ug/m3,OK,"13.0829,80.271"
E21293,PL-02,S-01,1945.4,23-03-2026 04:15,100.0,149.0,103.0,ug/m3,ok ,"19.075,72.8781"
E21294,PL-03,S-01,3744.2,23-03-2026 04:15,121.6,184.7,-9.3,mg/Nm3,FAULT,"12.9708,77.5936"
E21295,PL-03,S-02,3161.8,23-03-2026 04:15,8500.0,245.9,126.1,ug/m3,MAINT,"12.972,77.5952"
E21296,PL-03,S-03,1750.5,23-03-2026 04:15,182.7,59.4,6500.0,µg/m³,OK,"12.971,77.5939"
E21297,LOC-DEL-01,A-01,0.0,23-03-2026 04:15,29.4,92.7,193.0,ug/m3,DOWN  ,28.6139;77.209
E21298,LOC-DEL-02,A-02,0,23-03-2026 04:15,< 1.0,152.3,104.6,ug/m3, fault ,"28.6201,77.2143"
E21299,LOC-MUM-01,A-01,0,23-03-2026 04:15,65.4,167.8,128.5,ug/m3,down,"19.0753,72.8776"
E21300,LOC-BLR-01,A-01,NULL,22-03-2026 22:45 UTC,127.1,56.5,< 2.0,ug/m3, maint,"12.9719,77.5955"
E21301,PL-01,S-01,1874.5,22-03-2026 23:00 UTC,104.6,15.0,146.9,ug/m3,down,"13.0832,80.2713"
E21302,PL-01,S-02,1703.3,23-03-2026 04:30,< 2.0,127.5,104.0,ug/m3,MAINT,"13.0831,80.2707"
E21303,PL-02,S-01,4432.6,23-03-2026 04:30,148.9,73.8,115.2,mg/Nm3,OFFLINE,"19.0766,72.8786"
E21304,PL-03,S-01,3003.5,23-03-2026 04:30,-6.5,<5.0,38.0,ug/m3,maintenance,"12.972,77.5943"
E21305,PL-03,S-02,3707.1,23-03-2026 04:30,95.6,100.5,136.2,µg/m³,MAINT,"12.9722,77.5947"
E21306,PL-03,S-03,3053.8,23-03-2026 04:30,72.9,80.1,78.4,ug/m3,MAINT,"12.9722,77.5947"
E21307,LOC-DEL-01,A-01,0,23-03-2026 04:30,<1.0,153.2,144.2,ug/m3,MAINT,"28.6143,77.2086"
E21308,LOC-DEL-02,A-02,,23-03-2026 04:30,211.8,216.1,-6.4,ug/m3,MAINT,"28.6197,77.214"
E21309,LOC-MUM-01,A-01,0.0,23-03-2026 04:30,105.4,148.5,125.8,ug/m3,OK,"19.0766,72.8777"
E21310,LOC-BLR-01,A-01,NULL,23-03-2026 04:30,173.1,6500.0,190.5,ug/m3,MAINT,"12.9715,77.5937"
E21311,PL-01,S-01,3047.2,23-03-2026 04:45,216.8,-5.9,116.4,ug/m3,Error 404,"13.0832,80.2697"
E21313,PL-02,S-01,4855.1,23-03-2026 04:45,-2.0,99.5,115.0,ug/m3,OK,"19.0765,72.8781"
E21314,PL-03,S-01,2300.9,23-03-2026 04:45,62.5,227.5,285.7,mg/Nm3,FAULT,"12.971,77.5947"
E21315,PL-03,S-02,4765.8,23-03-2026 04:45,208.3,110.2,174.5,ug/m3,OK,"12.9727,77.594"
E21316,PL-03,S-03,1399.3,23-03-2026 04:45,104.8,74.0,114.0,ug/m3, maint,"12.9727,77.5955"
E21317,LOC-DEL-01,A-01,,23-03-2026 04:45,59.0,58.7,56.9,ug/m3, fault ,"28.6142,77.2087"
E21318,LOC-DEL-02,A-02,,23-03-2026 04:45,123.1,169.1,143.7,µg/m³,maintenance,"28.62,77.2154"
E21319,LOC-MUM-01,A-01,0,23-03-2026 04:45,171.4,150.6,<2.0,ug/m3,MAINT,"19.0753,72.8779"
E21320,LOC-BLR-01,A-01,,23-03-2026 04:45,80.0,99.2,191.8,ug/m3,MAINT,"12.972,77.5938"
E21321,PL-01,S-01,3972.0,23-03-2026 05:00,111.7,129.3,51.2,ug/m3,  OK  ,"13.0835,80.2705"
E21322,PL-01,S-02,3142.4,23-03-2026 05:00,67.1,87.4,162.7,ug/m3,MAINT,"13.0833,80.2719"
E21323,PL-02,S-01,3616.0,22-03-2026 24:00,131.9,-8.5,15.0,ug/m3,MAINT,"19.0768,72.8783"
E21324,PL-03,S-01,4987.4,23-03-2026 05:00,183.9,46.2,216.3,mg/Nm3,  OK  ,"12.9719,77.5948"
E21325,PL-03,S-02,3870.8,23-03-2026 05:00,260.1,32.9,98.6,ug/m3,OK,"12.9715,77.5944"
E21326,PL-03,S-03,1356.8,23-03-2026 05:00,170.8,115.1,129.2,ug/m3,FAULT,"12.9725,77.5954"
E21328,LOC-DEL-02,A-02,0.0,23-03-2026 05:00,134.6,51.7,173.8,µg/m³,MAINT,"28.62,-999.0"
E21330,LOC-BLR-01,A-01,0,23-03-2026 05:00,166.5,127.7,134.7,ug/m3,ok ,"12.9712,77.5942"
E21331,PL-01,S-01,3207.1,23-03-2026 05:15,125.0,101.9,15.0,ug/m3,MAINT,"13.0818,80.2715"
E21332,PL-01,S-02,3076.3,23-03-2026 05:15,-8.3,89.3,113.5,ug/m3,FAULT,"13.0827,80.271"
E21333,PL-02,S-01,4645.1,23-03-2026 05:15,118.2,81.8,113.5,ug/m3,ok ,"19.0756,72.8772"
E21335,PL-03,S-02,2618.1,23-03-2026 05:15,58.5,97.3,105.6,ug/m3,OK,"12.9729,77.5954"
E21336,PL-03,S-03,3901.1,23-03-2026 05:15,132.6,153.0,149.9,ug/m3,FAULT,"12.9709,77.595"
E21337,LOC-DEL-01,A-01,NULL,23-03-2026 05:15,111.3,140.3,234.6,ug/m3,MAINT,"28.6134,77.2097"
E21338,LOC-DEL-02,A-02,NULL,23-03-2026 05:15,75.3,118.7,76.8,ug/m3,FAULT,"28.6201,77.2147"
E21339,LOC-MUM-01,A-01,0.0,23-03-2026 05:15,-8.1,-13.2,68.9,ug/m3,error,"19.0758,72.8769"
E21340,LOC-BLR-01,A-01,0,23-03-2026 05:15,25.9,63.9,178.7,ug/m3,OK,"12.9725,77.5941"
E21341,PL-01,S-01,3886.7,23-03-2026 05:30,26.3,161.0,113.6,µg/m³,OK,"13.0822,80.2711"
E21342,PL-01,S-02,3295.5,23-03-2026 05:30,114.7,181.1,76.7,ug/m3,FAULT,"13.0821,80.2703"
E21343,PL-02,S-01,1024.5,23-03-2026 05:30,136.8,80.8,47.1,ug/m3,ok ,"19.0756,72.8782"
E21344,PL-03,S-01,4775.1,23-03-2026 05:30,128.3,249.0,< 5.0,ug/m3, ok ,"12.9716,77.5951"
E21345,PL-03,S-02,4954.1,23-03-2026 05:30,111.1,<5.0,< 5.0,ug/m3,  OK  ,"12.9711,77.5947"
E21346,PL-03,S-03,2552.2,23-03-2026 05:30,60.2,BDL,120.6,mg/Nm3,  OK  ,"12.9709,77.5946"
E21347,LOC-DEL-01,A-01,NULL,23-03-2026 05:30,90.1,98.8,133.6,ug/m3, fault ,"28.6139,77.2098"
E21348,LOC-DEL-02,A-02,,23-03-2026 05:30,BDL,20.5,87.5,ug/m3,OK,"28.6192,77.2154"
E21349,LOC-MUM-01,A-01,,22-03-2026 24:30,152.2,-4.1,155.1,ug/m3,Error 404,"19.0765,72.8778"
E21350,LOC-BLR-01,A-01,,23-03-2026 00:00 UTC,96.0,44.9,153.3,ug/m3,OK,"12.9716,-999.0"
E21352,PL-01,S-02,2264.1,23-03-2026 05:45,15.0,178.0,106.3,ug/m3,OFFLINE,"13.0825,80.2714"
E21353,PL-02,S-01,1405.1,23-03-2026 05:45,104.9,86.0,<5.0,ug/m3,FAULT,"19.0763,72.8786"
E21354,PL-03,S-01,2254.0,23-03-2026 05:45,-11.3,153.6,196.3,ug/m3,MAINT,"12.9724,77.5945"
E21355,PL-03,S-02,4171.6,23-03-2026 05:45,BDL,-9.9,45.3,ug/m3,FAULT,"12.972,77.5946"
E21356,PL-03,S-03,3399.4,23-03-2026 05:45,80.5,279.3,15.0,ug/m3,MAINT,"12.9725,77.595"
E21357,LOC-DEL-01,A-01,NULL,23-03-2026 05:45,86.2,-14.7,98.5,ug/m3,OK,"28.6143,77.2083"
E21358,LOC-DEL-02,A-02,0,23-03-2026 05:45,137.0,145.3,132.3,µg/m³,FAULT,"28.6209,77.2158"
E21359,LOC-MUM-01,A-01,NULL,23-03-2026 05:45,162.5,26.9,159.0,ug/m3,FAULT,"19.0761,72.8785"
E21360,LOC-BLR-01,A-01,NULL,23-03-2026 05:45,71.5,159.0,80.1,ug/m3,OK,"12.9725,77.5936"
E21361,PL-01,S-01,4124.0,23-03-2026 06:00,< 2.0,151.3,160.0,ug/m3,FAULT,"13.082,80.2712"
E21362,PL-01,S-02,4051.8,23-03-2026 06:00,-4.5,219.8,120.9,ug/m3,FAULT,"13.0833,80.2715"
E21363,PL-02,S-01,2020.6,23-03-2026 06:00,6500.0,9999.0,198.8,ug/m3,OK,"19.0751,72.8767"
E21364,PL-03,S-01,3601.6,23-03-2026 06:00,96.2,< 5.0,155.5,ug/m3,OK,"12.9722,77.5946"
E21365,PL-03,S-02,4510.7,23-03-2026 06:00,-5.3,-4.4,185.8,ug/m3,MAINT,"12.9729,77.5949"
E21367,LOC-DEL-01,A-01,,23-03-2026 06:00,216.3,134.9,154.5,ug/m3,  OK  ,"28.6146,77.2085"
E21368,LOC-DEL-02,A-02,,23-03-2026 06:00,143.1,33.8,130.2,ug/m3,FAULT,"28.6201,77.2143"
